sampleID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,Final_Label
GTEX-ZF29-0926-SM-4WKFZ,0.4479686498495328,18.768744385459698,-9.183449654973582,-21.258073642128686,35.219057888815726,-9.943776377968216,-11.880936349318018,-6.5545601058241365,-3.649422412858048,0.8638344927539428,-3.898561466993769,-2.1516399118745215,1.947048747905225,2.46952504362479,-3.494272550123484,2.18891644458313,-4.005449239722567,-1.9115998180723237,-3.6706827826528032,-4.261275103443565,0.01377852601371888,-5.240178540545618,5.319742240413476,1.3479418769326326,-2.6311946609588253,-4.429186093865987,-4.035145517691256,-0.26843008956363523,4.205962210434334,-1.1022513526703248,-5.107395234805551,0.8810112758982486,-4.799756891135771,-0.11348820672185397,-0.9011889168837777,-0.8595622070795279,-1.0107721344753953,-1.1387961194592797,-1.474740650715196,1.9451411743747955,Normal_GTEX
GTEX-13W3W-2626-SM-5SIA2,-47.31832644880485,-19.44119647407375,25.530870448256888,-7.044524126630747,12.13420005513318,22.963720742429178,-11.150478906971232,21.387524374406595,-3.3455714881356244,-2.5418733499064214,4.976130773468933,-1.8752668710458096,-6.345190685316185,5.895858439684675,5.1715420402055505,2.349941473925075,0.6145873661574552,7.638054659311397,0.45800823657380646,0.4877191263251287,-0.8195537594224329,2.171624161050696,1.7524503866037482,0.8874803126427784,-2.358900723004564,-2.6727387564725125,-0.023431234106200002,-3.0851533625959036,0.05403192063069126,-1.0364287532324896,-1.3962897815674258,-2.1594302451913356,-0.7518214502133181,0.21856265980390768,-2.5017332109230304,0.07743104641961156,-1.6776276944596127,1.3972051458168646,-2.1760253203218936,1.2785837090511913,Normal_GTEX
GTEX-WQUQ-2526-SM-4MVNO,25.017162619148806,10.523208652719209,1.5712103169046794,9.836085707287006,4.589388506033312,0.21423011881760234,13.009452778051225,4.007057057660185,13.494710930017487,-15.321863990555013,8.979471635680259,1.6002573674092626,-3.467283256853903,1.544836011590502,3.3387989570664516,3.3763794000152996,-0.7424792401699928,-5.19106895115071,-4.587492429355221,2.8310130585429483,8.442892046027348,1.550445887179122,7.411886861375097,5.450710785866663,2.464826907359139,-0.5903570083289646,2.8685565093645304,1.266846598005213,-5.055737524087938,-2.1240700937311283,2.302281273244389,-2.8595942223110433,-4.064439690058655,1.3578504102903375,3.1978550464008806,-1.5311653348638448,0.5179395686695502,0.7028528821639757,-0.46540402897511984,0.45745627924224497,Normal_GTEX
GTEX-P44H-0526-SM-2XCF1,21.214610499804788,-2.8925186543727164,16.953200940502857,9.847781776266409,-3.7607677969465794,-7.314316892941565,-6.543759456671687,-0.016001474238476775,-7.481940210883147,-9.666627518707926,-12.50141038537955,-0.8722026265082522,0.7896414088892695,-2.4946209966542336,6.214085896782713,18.760080565207044,5.713780425003449,-6.556486143811507,15.78788937325861,0.63231207425573,-10.352626571472097,-3.8376192927401354,-2.6709743531704087,0.4794141011726572,2.357170998659943,-1.504403386991276,-5.2616371851299215,-1.0310872842089902,-2.4599446826086715,3.218745185146344,2.7527090842225324,7.94898525891044,-2.0969089099136293,0.6236336265790483,2.922770817163003,-1.4065168563118349,-0.8115450074564582,-3.353670474993874,-3.0556900432123286,-3.8025121406076052,Normal_GTEX
GTEX-11ONC-2326-SM-5HL6P,23.157846515440873,0.034843916395074406,14.562442047883197,11.725429511760431,-3.1561186043696328,-7.0399620422884945,-5.2912543670783485,-1.7983518066493602,-6.338758839107643,-7.979124614343813,-12.011330775686773,1.7530670505382757,2.9239046153365225,-2.3936388613913646,6.062427046921748,18.63690309214674,8.628004471340768,-6.4830096681797285,8.746273576874385,-0.9938525405614419,-8.652580112209568,1.8884504712855312,-2.1026661279635785,1.989904502982169,1.9952713931958652,7.055907307488621,-0.97983584996725,0.8665084273814009,1.649898871637264,2.5003189557636687,-0.5063907261121496,-1.4981860880518076,0.07796637224177132,0.3536975051468493,0.34906368304094576,1.7229917540718056,0.2753430472009681,3.094650419427953,1.1050162143222768,-1.1908459956851616,Normal_GTEX
GTEX-TSE9-0126-SM-3DB83,14.389790995200732,15.26818209928,-6.6728753322515235,-16.21659276231358,30.070157742941923,-8.504669915121168,-13.911288468029595,-2.7671046633156418,-5.9051944732928385,2.54387435185498,-2.2688973398724697,-4.080606158257907,0.5862783621470296,2.6153303872003413,-0.9089004295129707,2.534079033386328,-5.705494875074809,-5.096674749394068,-5.675520323141807,-4.07354145446599,-0.7458901399795843,-6.870740788848137,-0.7946981030624728,2.0759462027960045,-0.20131146363254007,-1.0625372734483531,-2.8664848477288696,1.4994594254482085,-1.1770087919228511,-2.720360492191983,-2.235064917491079,4.380825373715248,-0.6272683338206527,1.8620513359973578,-1.7445505869454512,-0.1555910762202148,-0.3723329934019377,-5.2800034924549495,-3.0835109036982713,1.2297220884039315,Normal_GTEX
GTEX-R55F-0226-SM-48FCI,28.48634504011187,-4.505694864692918,20.01499615009781,9.047590058558502,1.2002898764456835,-8.125534962747766,-0.1287510038238488,-1.5452511244421065,-5.91876092532155,-9.8898285952727,-13.355326920027787,0.37148801536180315,0.3911933680875357,-2.8777569989555705,2.1234628370787796,17.366304960745563,7.867185144092852,-3.1813739241252996,10.893969410247992,2.203386133901875,-7.149183788313214,3.089323249549372,0.9922660515900303,-1.347854002996768,3.5976074743986066,0.3805726761210294,-3.8344613523355777,-3.525879335461782,0.22552144793707612,2.649573721949645,1.228667674649352,-1.8448693069497897,1.6450456578416661,0.6075734369695414,0.3486808848459168,-2.5121813532125357,0.9453170138976149,-0.05255361755265444,0.177345487013403,4.223783950349521,Normal_GTEX
GTEX-13O3P-0226-SM-5KM3Z,-2.9860710086197564,8.050442087124713,28.293084098401437,11.614102297544354,-4.32534387182964,-4.610486899258188,-8.33503630606136,-2.337525745929612,-21.542330305106784,-8.698430487366883,-3.032925356961556,-2.821421873671203,-1.378206251167668,-2.516949259757341,-3.8640012394849164,-10.074952138438059,-4.1253808122332964,0.3514335711896877,-1.2256006429286088,6.154550234623213,0.4553826526920812,7.013382628033982,2.5258470806566318,-2.962233994288516,2.9186765009950655,2.1772551447008173,0.3860696676059931,-0.706954016606681,-2.6997748804128774,-2.839395798224642,3.117524106268557,4.103289763871627,4.156369047509826,-0.3708315679814166,-1.426766578537567,0.6386874313402979,0.7072821921473599,-3.338275654169343,2.3130913233375563,-0.2788384289085632,Normal_GTEX
GTEX-VJYA-0005-SM-3P5ZD,-92.65669122170581,4.672263807860389,-22.89737244294928,28.190714363332006,4.104811717605677,-9.754876242141975,-7.610295399803726,-11.629487157796483,-1.1483856381127104,3.610074824644126,0.36612110021336347,5.053100771150322,-10.223505343184188,6.242534986885424,-0.70679909277877,2.899563521329298,-1.0037747055655415,-0.4801610412690874,-0.5819988627466484,-2.1733451906131807,2.9728804145091985,3.112003172459908,-0.9781900210466212,-2.004410557241279,-0.6624179647174278,-1.1963887397608444,3.225002175831236,-2.0978892388589254,0.5887150266146675,1.6443023041088685,0.2634858518460313,-5.47666282208717,0.2046352726279362,1.9953941709695056,0.9922791164254278,-1.0532894283686793,4.0019919084558015,1.5830351117587653,3.2228758221141063,-1.6135266153892975,Normal_GTEX
GTEX-PWCY-1326-SM-48TCU,13.594737254220467,-6.196983980852953,9.310724280041555,-5.514306168744489,-6.957372828275577,-3.8923989146397067,13.946857820199101,4.137685430353568,1.0874165132339548,-1.3242098719962363,-10.655129292803924,5.785399310013906,-2.2132251310449473,2.7327643055154827,-7.878494922607361,-2.0137485153398695,3.2838229702844566,10.638982799964818,1.9289246519160776,-11.937005634399469,-1.6599108127417477,-2.1654776014689583,1.6011277840038391,-5.055533041066851,6.88376800134893,-9.905161620770782,-10.006060826092373,14.492712046136113,-0.41993420324075875,-1.8978961161288865,-8.605805791144096,2.987288761735756,2.434761988595879,0.3473116676399707,3.399667186044862,-0.1148074662464073,-5.958478796318831,1.7653966778634664,4.455506189433945,-12.660899930557246,Normal_GTEX
