"Ensembl_ID","Gene_Symbol","ENTREZID","logFC","t","adj.P.Val"
"ENSG00000172159","FRMD3","257019",-0.506284431784444,-9.06019462329333,6.59834231031599e-17
"ENSG00000143375","CGN","57530",-0.279987346510254,-9.0362758778171,7.93884116238228e-17
"ENSG00000204065","TCEAL5","340543",-0.560451260676446,-9.02355416825653,8.70015220011507e-17
"ENSG00000107014","RLN2","6019",-0.500745248204931,-9.00561595924814,9.95788008880272e-17
"ENSG00000103569","AQP9","366",0.594417485579405,9.00074602616687,1.02250907646498e-16
"ENSG00000197291","RAMP2-AS1","100190938",-0.56145803099959,-8.99711581850549,1.03937534153369e-16
"ENSG00000166924","NYAP1","222950",-0.49143777028561,-8.99540663173009,1.03998673594599e-16
"ENSG00000186847","KRT14","3861",-0.524645576250116,-8.9641807629369,1.32938381065687e-16
"ENSG00000172379","ARNT2","9915",-0.472986269200044,-8.91684141922446,1.93990450987362e-16
"ENSG00000154065","ANKRD29","147463",-0.480196018890332,-8.87346389086496,2.73610883424922e-16
"ENSG00000269113","TRABD2B","388630",-0.436996582220921,-8.85527597414348,3.13582352586514e-16
"ENSG00000118298","CA14","23632",-0.564404938079685,-8.85348214208617,3.14200288463135e-16
"ENSG00000129951","LPPR3","79948",-0.611871585771407,-8.8156845518969,4.22756565204852e-16
"ENSG00000273291","RP11-136C24.3",NA,-0.505190075835127,-8.80190348204241,4.67264799891931e-16
"ENSG00000095637","SORBS1","10580",-0.358723482223934,-8.79959056132146,4.70359386357815e-16
"ENSG00000170549","IRX1","79192",-0.398394388297854,-8.78476622142718,5.24387981692457e-16
"ENSG00000168329","CX3CR1","1524",-0.544917334214455,-8.76825297013258,5.92699172169264e-16
"ENSG00000264299","RP11-680F20.12",NA,-0.417259936054784,-8.75820489178111,6.35588958674862e-16
"ENSG00000261857","MIA","8190",-0.718374140808816,-8.75077659089278,6.67277395770838e-16
"ENSG00000082175","PGR","5241",-0.795721044921866,-8.72948944799213,7.83960795667698e-16
"ENSG00000214578","HMGN2P15",NA,-0.506151138448667,-8.72218070444349,8.22338072359732e-16
"ENSG00000134533","RERG","85004",-0.432840887855378,-8.71695690669691,8.48232535872176e-16
"ENSG00000275395","FCGBP","8857",-0.532082585797429,-8.69625214562495,9.91727795766184e-16
"ENSG00000279833","RP4-742C19.13",NA,-0.451664742059794,-8.69073470537555,1.02553667388101e-15
"ENSG00000138685","FGF2","2247",-0.477458619149653,-8.64415446209084,1.47649359157583e-15
"ENSG00000154678","PDE1C","5137",-0.391672786514789,-8.62999196679389,1.63667712624587e-15
"ENSG00000099960","SLC7A4","6545",-0.855795487427879,-8.59602570500341,2.12613461108969e-15
"ENSG00000177791","MYOZ1","58529",-0.428624254014757,-8.59363898349591,2.14432922765611e-15
"ENSG00000273650","CTD-3193K9.11",NA,-0.599926230179834,-8.53850930847542,3.29501748830417e-15
"ENSG00000166682","TMPRSS5","80975",-0.648229296750501,-8.51411475673092,3.95917053935989e-15
"ENSG00000147576","ADHFE1","137872",-0.434883556925347,-8.50677041684373,4.15408310531388e-15
"ENSG00000267530","AC006273.5",NA,-0.589107600768631,-8.5016095915048,4.28401862702163e-15
"ENSG00000185156","MFSD6L","162387",-0.485181328753847,-8.49426370173362,4.49559148733254e-15
"ENSG00000160867","FGFR4","2264",0.595728928029397,8.47117975123458,5.34384330548775e-15
"ENSG00000146151","HMGCLL1","54511",-0.546415605411117,-8.41720776234345,8.10030910271211e-15
"ENSG00000113396","SLC27A6","28965",-0.480407017873823,-8.40948387775913,8.52413204618424e-15
"ENSG00000189159","HN1","51155",0.384804862651783,8.39488546392953,9.46824916592168e-15
"ENSG00000179796","LRRC3B","116135",-0.537594216072832,-8.39044099829301,9.7110444558967e-15
"ENSG00000153822","KCNJ16","3773",-0.489380335691436,-8.38609956280879,9.95277078345352e-15
"ENSG00000182132","KCNIP1","30820",-0.39834743338112,-8.38322066539097,1.00849386478681e-14
"ENSG00000168004","HRASLS5","117245",-0.59082075600487,-8.37994534119524,1.02515033029222e-14
"ENSG00000273259","SERPINA3",NA,-0.338849119239789,-8.37029555864629,1.09553650048015e-14
"ENSG00000162444","RBP7","116362",-0.420266808377045,-8.36580661428606,1.1244179152853e-14
"ENSG00000196932","TMEM26","219623",-0.536568708013385,-8.34823380473094,1.27121949911764e-14
"ENSG00000117407","ARTN","9048",-0.580602119147283,-8.34781639867707,1.27121949911764e-14
"ENSG00000165730","STOX1","219736",-0.463720991945995,-8.33576795199389,1.38430555820901e-14
"ENSG00000099769","IGFALS","3483",-0.762495829709341,-8.33224544762013,1.41041125961579e-14
"ENSG00000115112","TFCP2L1","29842",-0.475014906413797,-8.32670372270521,1.45992029819785e-14
"ENSG00000168497","SDPR","8436",-0.517991874467475,-8.2905005924108,1.91857768332431e-14
"ENSG00000165821","SALL2","6297",-0.437322127806526,-8.28844496533519,1.93280873084196e-14
"ENSG00000167371","PRRT2","112476",-0.395928834999879,-8.28232734755091,2.00969523483644e-14
"ENSG00000142583","SLC2A5","6518",0.458492887282978,8.27974021930964,2.03324178042191e-14
"ENSG00000108018","SORCS1","114815",-0.716073889380863,-8.27574669966512,2.07977551301471e-14
"ENSG00000112981","NME5","8382",-0.504794095642594,-8.25860084473726,2.35585451210752e-14
"ENSG00000171631","P2RY6","5031",0.382000036190749,8.23968837190488,2.70485948467735e-14
"ENSG00000166091","CMTM5","116173",-0.624623135871015,-8.22006239983337,3.12206238362569e-14
"ENSG00000183346","C10orf107","219621",-0.473395808505495,-8.21892620707733,3.12415661905959e-14
"ENSG00000148204","CRB2","286204",-0.395257430673751,-8.21705091128977,3.1443314459451e-14
"ENSG00000135423","GLS2","27165",-0.450034195880965,-8.2138275297822,3.19722516965088e-14
"ENSG00000066382","MPPED2","744",-0.405128533014747,-8.21283022092298,3.19722516965088e-14
"ENSG00000101605","MYOM1","8736",-0.343876739196914,-8.20574165400501,3.35041830120519e-14
"ENSG00000270607","RP11-359E10.1",NA,-0.452928411598293,-8.20317219476385,3.39091968676044e-14
"ENSG00000175920","DOK7","285489",-0.691877805547644,-8.19457209497548,3.5952271486548e-14
"ENSG00000224397","LINC01272","100506115",0.440438581285733,8.18033778557119,3.98060845449043e-14
"ENSG00000066468","FGFR2","2263",-0.389162612834159,-8.17881961835471,3.99681811759312e-14
"ENSG00000101447","FAM83D","81610",0.373378118746454,8.17543966656785,4.07113951503601e-14
"ENSG00000114854","TNNC1","7134",-0.367920142228041,-8.17126100714781,4.17255631690846e-14
"ENSG00000171241","SHCBP1","79801",0.407049133594062,8.15554345074658,4.67252880747435e-14
"ENSG00000157152","SYN2","6854",-0.446338433873594,-8.15100201728078,4.80248122416447e-14
"ENSG00000146410","MTFR2","113115",0.407808922481655,8.14679742196264,4.92351521390873e-14
"ENSG00000127743","IL17B","27190",-0.562282535951329,-8.13937592838441,5.1736623484911e-14
"ENSG00000254815","RP11-496I9.1","692247",-0.518366260446204,-8.13298505302474,5.3938805038668e-14
"ENSG00000006128","TAC1","6863",-0.559588488253026,-8.1145397211399,6.16610077827595e-14
"ENSG00000106278","PTPRZ1","5803",-0.533624983272249,-8.08672119033914,7.56895002693025e-14
"ENSG00000231943","PGM5P4-AS1","103344932",-0.647512833065642,-8.07213090163585,8.39798189932423e-14
"ENSG00000100526","CDKN3","1033",0.344934587661161,8.05962371083177,9.17055341503131e-14
"ENSG00000012171","SEMA3B","7869",-0.594015180574654,-8.04599036039778,1.00993373472962e-13
"ENSG00000104332","SFRP1","6422",-0.580442413629661,-8.03143461609621,1.11990462487628e-13
"ENSG00000256124","LINC01152","102606463",-0.573072318896716,-8.01855174513221,1.22609901983986e-13
"ENSG00000119698","PPP4R4","57718",-0.745041691206639,-8.01117766376814,1.28755206669574e-13
"ENSG00000197977","ELOVL2","54898",-0.663016167941975,-8.00376331989073,1.35250129682215e-13
"ENSG00000105855","ITGB8","3696",-0.441796907058069,-8.00261684928898,1.35510085435396e-13
"ENSG00000166405","RIC3","79608",-0.586848800721047,-8.00105260738682,1.3620528913159e-13
"ENSG00000263155","MYZAP","100820829",-0.357199845656014,-7.99777437304697,1.38691911771229e-13
"ENSG00000185101","ANO9","338440",-0.264879730243333,-7.99565848160662,1.3999624286636e-13
"ENSG00000173947","PIFO","128344",-0.408533866454176,-7.98583770700901,1.49769204429507e-13
"ENSG00000079101","CLUL1","27098",-0.332484096664934,-7.98412045075298,1.50734372126527e-13
"ENSG00000117834","SLC5A9","200010",-0.410399026357811,-7.97220113667262,1.63823073348957e-13
"ENSG00000179639","FCER1A","2205",-0.447078727298634,-7.94630124452032,1.97239395901357e-13
"ENSG00000116661","FBXO2","26232",-0.460533377438426,-7.9457900794571,1.97239395901357e-13
"ENSG00000114757","PEX5L","51555",-0.559243711714965,-7.9330810743989,2.15587972530692e-13
"ENSG00000167701","GPT","2875",-0.58270168508429,-7.92100566984223,2.3450838609038e-13
"ENSG00000154556","SORBS2","8470",-0.393097144024727,-7.91475558379267,2.44198887256067e-13
"ENSG00000146215","CRIP3","401262",-0.567844430471082,-7.91350209913353,2.44967844777131e-13
"ENSG00000134376","CRB1","23418",-0.466270629544679,-7.91019176633303,2.4955671579004e-13
"ENSG00000221932","HEPN1","641654",-0.506789892981707,-7.90892499709162,2.50385478434388e-13
"ENSG00000100031","GGT1","2678",0.551296099158574,7.89974992151349,2.66515635763085e-13
"ENSG00000232044","LINC01105",NA,0.589344163181745,7.89641011774095,2.71588836067076e-13
"ENSG00000142675","CNKSR1","10256",-0.210018058302791,-7.84999127591581,3.8142231402918e-13
"ENSG00000164309","CMYA5","202333",-0.381664917447304,-7.82852023960665,4.44616398999927e-13
"ENSG00000108370","RGS9","8787",-0.539674281515934,-7.81401035801428,4.92106940766311e-13
"ENSG00000165995","CACNB2","783",-0.440153569385685,-7.8054710560014,5.21089708393333e-13
"ENSG00000255794","RMST","196475",-0.541245246786559,-7.79851707113191,5.41211177150708e-13
"ENSG00000242759","LINC00882",NA,-0.332289177557653,-7.79818093489672,5.41211177150708e-13
"ENSG00000094755","GABRP","2568",-0.587770877570038,-7.7979633497154,5.41211177150708e-13
"ENSG00000164879","CA3","761",-0.552662317936536,-7.77652127360104,6.27197777924268e-13
"ENSG00000173991","TCAP","8557",0.420095246583624,7.77641294320493,6.27197777924268e-13
"ENSG00000240038","AMY2B","280",-0.392332433007116,-7.77234252728783,6.42601141521886e-13
"ENSG00000223839","FAM95B1",NA,-0.544414784966332,-7.76775847882881,6.60890511761197e-13
"ENSG00000156298","TSPAN7","7102",-0.36100385385911,-7.75417810776446,7.26214616557869e-13
"ENSG00000145075","CCDC39",NA,-0.42741464253896,-7.75053916556408,7.41712687191716e-13
"ENSG00000120729","MYOT","9499",-0.544574787047248,-7.74633225475969,7.6072505045816e-13
"ENSG00000143768","LEFTY2","7044",-0.572366448425266,-7.73443191709097,8.25565330459878e-13
"ENSG00000273108","RP11-416N2.4",NA,-0.490565778491802,-7.69373519437467,1.10594753581749e-12
"ENSG00000172478","C2orf54","79919",0.473820356449374,7.66627003619829,1.34381675351875e-12
"ENSG00000165795","NDRG2","57447",-0.341573488537618,-7.64851670247744,1.52074675538173e-12
"ENSG00000277877","RP11-11N7.5",NA,-0.43494791511917,-7.6468420802339,1.5310027446895e-12
"ENSG00000161649","CD300LG","146894",-0.53707150781422,-7.62649058825953,1.76515262058167e-12
"ENSG00000121753","ADGRB2","576",-0.448976503959822,-7.62223587692906,1.81065764098574e-12
"ENSG00000013297","CLDN11","5010",-0.383945410220879,-7.61730914182674,1.86642654353391e-12
"ENSG00000090530","P3H2","55214",-0.300541883824946,-7.60131206726295,2.08437336487353e-12
"ENSG00000099194","SCD","6319",0.403271740223614,7.59909757821326,2.1068081603126e-12
"ENSG00000254706","RP11-565P22.6",NA,-0.397001076902402,-7.59709287023478,2.12015960886389e-12
"ENSG00000129244","ATP1B2","482",-0.262021999804538,-7.59676731346289,2.12015960886389e-12
"ENSG00000255085","AF186192.5",NA,-0.453504761738772,-7.58925720409446,2.22670910913967e-12
"ENSG00000079337","RAPGEF3","10411",-0.359137076709826,-7.57387349226519,2.47521157602757e-12
"ENSG00000141738","GRB7","2886",0.239525478810224,7.56917207519777,2.54731951874678e-12
"ENSG00000133392","MYH11","4629",-0.343021656321246,-7.551647468009,2.87456637281093e-12
"ENSG00000086570","FAT2","2196",-0.492835759687881,-7.55095627435769,2.87456637281093e-12
"ENSG00000197748","CFAP43","80217",-0.438122526006586,-7.5403429361333,3.08664505553644e-12
"ENSG00000186193","SAPCD2","89958",0.260352109363684,7.53929536228903,3.09424792467214e-12
"ENSG00000101057","MYBL2","4605",0.298786530698816,7.52610272609019,3.38003622766323e-12
"ENSG00000267199","RP11-861E21.2",NA,-0.43422319662839,-7.5255838273993,3.38003622766323e-12
"ENSG00000182836","PLCXD3","345557",-0.498904551130106,-7.52474086951445,3.38360905609888e-12
"ENSG00000130208","APOC1","341",0.25217751964126,7.50629832831737,3.84229890679105e-12
"ENSG00000215252","GOLGA8B","23015",-0.436428712164883,-7.50147893771167,3.95747213620685e-12
"ENSG00000164591","MYOZ3","91977",-0.494685268808511,-7.49944430847371,3.99578268976479e-12
"ENSG00000162367","TAL1","6886",-0.328514603086742,-7.4974910992509,4.0322003396247e-12
"ENSG00000188001","TPRG1","285386",-0.612166136203924,-7.4860911718215,4.35305776124591e-12
"ENSG00000223814","RP11-543D5.2",NA,-0.566966827852408,-7.48475921391183,4.37341253429862e-12
"ENSG00000149654","CDH22","64405",-0.487778916478028,-7.4734058942146,4.71952436957591e-12
"ENSG00000092850","TEKT2","27285",-0.469876074991719,-7.47235996064614,4.72916568496524e-12
"ENSG00000087586","AURKA","6790",0.37018225696975,7.47177703533795,4.72916568496524e-12
"ENSG00000231367","AC016995.3","101929596",-0.444499761990243,-7.4672466304081,4.86116892141268e-12
"ENSG00000182103","FAM181B","220382",-0.527852814459958,-7.46196308449575,5.02375204833555e-12
"ENSG00000215018","COL28A1","340267",-0.414728097470841,-7.45486042356781,5.25939902795293e-12
"ENSG00000228214","LINC00693",NA,-0.41925667379563,-7.4495528980032,5.43618246504725e-12
"ENSG00000164303","ENPP6","133121",-0.349161799609323,-7.43973650137226,5.80177575312568e-12
"ENSG00000171819","ANGPTL7","10218",-0.549327979752497,-7.43839245376526,5.83029474621475e-12
"ENSG00000120049","KCNIP2","30819",-0.445515563088406,-7.43321741930602,6.02057188730437e-12
"ENSG00000196090","PTPRT","11122",-0.556669470131802,-7.43229493317754,6.03231172783858e-12
"ENSG00000238098","ABCA17P",NA,-0.378192077517554,-7.4298272341925,6.1108173668837e-12
"ENSG00000121005","CRISPLD1","83690",-0.491326812852322,-7.41908356287344,6.56444332033212e-12
"ENSG00000134757","DSG3","1830",-0.500046874436223,-7.41826151559005,6.57290766866041e-12
"ENSG00000181778","TMEM252","169693",-0.487108051670999,-7.41468923040508,6.71096632585324e-12
"ENSG00000275367","RP11-266K4.14",NA,-0.350961263332671,-7.4126420542548,6.76797414450521e-12
"ENSG00000170579","DLGAP1","9229",-0.542765380365994,-7.4122278010051,6.76797414450521e-12
"ENSG00000171817","ZNF540","163255",-0.353451639722042,-7.40981546812641,6.85393279036298e-12
"ENSG00000018625","ATP1A2","477",-0.368382207973015,-7.403339098283,7.14352516027485e-12
"ENSG00000179388","EGR3","1960",-0.523901864007367,-7.39784490320601,7.39374675067802e-12
"ENSG00000125931","CITED1","4435",-0.447501446744417,-7.3957874250526,7.46913233550772e-12
"ENSG00000135298","ADGRB3","577",-0.358986142704836,-7.38301649173548,8.1382572152441e-12
"ENSG00000174326","SLC16A11","162515",-0.621610801713395,-7.3821568260735,8.15216869786422e-12
"ENSG00000159648","TEPP","374739",-0.548620161297312,-7.38063514092176,8.20447832435682e-12
"ENSG00000108700","CCL8","6355",0.347710271881182,7.37587579713929,8.42605062919037e-12
"ENSG00000120057","SFRP5","6425",-0.514844773565817,-7.37563372186674,8.42605062919037e-12
"ENSG00000144452","ABCA12","26154",0.472217516932012,7.37497130363036,8.42931242683419e-12
"ENSG00000056736","IL17RB","55540",-0.398945702009558,-7.37377644303114,8.44291278518632e-12
"ENSG00000216490","IFI30","10437",0.277336620835042,7.3735351573502,8.44291278518632e-12
"ENSG00000016602","CLCA4","22802",-0.442187769784702,-7.36585540170328,8.87468147478115e-12
"ENSG00000150893","FREM2","341640",-0.583402797160047,-7.36121180691617,9.13106784992116e-12
"ENSG00000055813","CCDC85A","114800",-0.386873078818969,-7.35893029278152,9.24003029007815e-12
"ENSG00000167676","PLIN4","729359",-0.531941663295007,-7.33724948393922,1.0683578593865e-11
"ENSG00000214456","PLIN5","440503",-0.562589363930006,-7.33708783507215,1.0683578593865e-11
"ENSG00000134762","DSC3","1825",-0.427715484700158,-7.32067861555716,1.19155458843746e-11
"ENSG00000102010","BMX","660",-0.40728460867111,-7.32034458323622,1.19155458843746e-11
"ENSG00000271259","RP11-1109F11.5",NA,-0.499415473137916,-7.31281763686747,1.25089047925015e-11
"ENSG00000224713","AC025165.8",NA,-0.321158021563505,-7.31019919536489,1.26882243351257e-11
"ENSG00000118729","CASQ2","845",-0.332148597786293,-7.30818219313602,1.28162255263939e-11
"ENSG00000123560","PLP1","5354",-0.330252714204274,-7.30654243467033,1.29115792462823e-11
"ENSG00000169248","CXCL11","6373",0.323009068957825,7.30501016067417,1.29980543596341e-11
"ENSG00000157404","KIT","3815",-0.455206755565878,-7.29873483796245,1.35263623941496e-11
"ENSG00000272622","RP11-395N3.2",NA,-0.503448988193475,-7.29605221611114,1.36742193905456e-11
"ENSG00000147255","IGSF1","3547",-0.590617205191127,-7.29603364245092,1.36742193905456e-11
"ENSG00000131044","TTLL9","164395",-0.477689076976572,-7.29027703561293,1.41786116417512e-11
"ENSG00000198932","GPRASP1","9737",-0.32255177714492,-7.28696641974765,1.44526838567391e-11
"ENSG00000091651","ORC6","23594",0.415508893613264,7.27932407840184,1.51839651509536e-11
"ENSG00000277050","RP11-102G14.1",NA,-0.356520226387857,-7.27695536038739,1.53762272755346e-11
"ENSG00000106714","CNTNAP3","79937",-0.521431869812713,-7.27213360570277,1.58394929408034e-11
"ENSG00000152092","ASTN1","460",-0.389527548846999,-7.27120444648004,1.58803084832995e-11
"ENSG00000241684","ADAMTS9-AS2","100507098",-0.352710799366762,-7.25990042814604,1.71137031640036e-11
"ENSG00000134760","DSG1","1828",-0.544664183654633,-7.25642637042096,1.74645275092982e-11
"ENSG00000155970","MICU3","286097",-0.364431800727085,-7.25347368689936,1.77581646158775e-11
"ENSG00000009724","MASP2","10747",-0.338333976336311,-7.24631154308543,1.85926921986392e-11
"ENSG00000187123","LYPD6","130574",-0.451726977373739,-7.24308500243361,1.88890094950298e-11
"ENSG00000187720","THSD4","79875",-0.471056692496002,-7.24293503458303,1.88890094950298e-11
"ENSG00000103710","RASL12","51285",-0.23083829679596,-7.23846321718523,1.94106446077003e-11
"ENSG00000175356","SCUBE2","57758",-0.70663038413612,-7.23480576067503,1.9834308781831e-11
"ENSG00000121871","SLITRK3","22865",-0.451164549094229,-7.22293474999937,2.14542503752566e-11
"ENSG00000137558","PI15","51050",-0.506419832565733,-7.22153122553973,2.15826652201224e-11
"ENSG00000171243","SOSTDC1","25928",-0.529586855561346,-7.21620936871056,2.23090804963188e-11
"ENSG00000196104","SPOCK3","50859",-0.473032021301319,-7.21142267291576,2.29745391731681e-11
"ENSG00000172201","ID4","3400",-0.3696797135206,-7.20339973412371,2.41948959319129e-11
"ENSG00000109738","GLRB","2743",-0.375701529503695,-7.19834460298602,2.49622829853935e-11
"ENSG00000203685","C1orf95","375057",-0.502498375697029,-7.19664357484701,2.51643646580443e-11
"ENSG00000126895","AVPR2","554",-0.42380179196738,-7.17540043807072,2.90277196991259e-11
"ENSG00000111404","RERGL","79785",-0.489875426849141,-7.17229731982252,2.95464367603005e-11
"ENSG00000105695","MAG","4099",-0.459045522555648,-7.16921570586692,3.00701370428013e-11
"ENSG00000198774","RASSF9","9182",-0.323873207079734,-7.16729675358355,3.03594564081857e-11
"ENSG00000244161","FLNB-AS1","105377105",-0.403259043609469,-7.16427995381478,3.08842217600301e-11
"ENSG00000104951","IL4I1","259307",0.342978825895123,7.15980656948299,3.17344466621992e-11
"ENSG00000171462","DLK2","65989",-0.331667860333419,-7.15861663005263,3.18804144905802e-11
"ENSG00000268204","CTD-3214H19.6",NA,-0.319782097927322,-7.15544073842514,3.24097199090182e-11
"ENSG00000184925","LCN12","286256",-0.417563112920148,-7.15497628655029,3.24097199090182e-11
"ENSG00000177990","DPY19L2","283417",-0.340825821221294,-7.15466411030101,3.24097199090182e-11
"ENSG00000154451","GBP5","115362",0.468475219291347,7.15090539401144,3.31398575547656e-11
"ENSG00000133067","LGR6","59352",-0.534039165658491,-7.14458844003057,3.43775763654584e-11
"ENSG00000135451","TROAP","10024",0.275198441910115,7.14453807024073,3.43775763654584e-11
"ENSG00000168993","CPLX1","10815",-0.377646014974366,-7.14308583439198,3.46004424913578e-11
"ENSG00000240240","RP11-146D12.2",NA,-0.58927939675779,-7.14162398102593,3.48274168772235e-11
"ENSG00000242686","RP11-1191J2.2",NA,-0.544863071068602,-7.1272878271722,3.82898749570972e-11
"ENSG00000004799","PDK4","5166",-0.363995825604437,-7.12491538287008,3.87822880813913e-11
