"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000228203","RNF144A-AS1",-0.627062878894936,-12.0742495636263,4.58028484854607e-31,2.31327517603337e-29
"ENSG00000196569","LAMA2",-0.578334515263192,-12.0706558172729,4.75396821601257e-31,2.37698410800628e-29
"ENSG00000053328","METTL24",-0.659642020290507,-12.0616216548155,5.22005433423194e-31,2.58418531397621e-29
"ENSG00000164236","ANKRD33B",-0.603748991275804,-12.0234857643338,7.74295848054462e-31,3.79556788261991e-29
"ENSG00000020633","RUNX3",-0.639299088803118,-12.0096142540407,8.93506013904423e-31,4.33740783448749e-29
"ENSG00000155966","AFF2",-0.638295690828141,-12.0049247118951,9.37801629093559e-31,4.50866167833442e-29
"ENSG00000123342","MMP19",-0.455201885821013,-12.0010961984447,9.75578131836422e-31,4.64561015160201e-29
"ENSG00000112837","TBX18",-0.406243569771933,-11.999111665104,9.95751403437506e-31,4.69694058225238e-29
"ENSG00000133216","EPHB2",-0.486229347909662,-11.9862804213737,1.13657574514845e-30,5.31110161284325e-29
"ENSG00000172986","GXYLT2",-0.621660417049749,-11.9636820813596,1.43440178764033e-30,6.64074901685336e-29
"ENSG00000162687","KCNT2",-0.487469100745954,-11.9530471770783,1.600258635862e-30,7.34063594432108e-29
"ENSG00000120693","SMAD9",-0.480865263828886,-11.9336494617677,1.95338652067647e-30,8.87902963943848e-29
"ENSG00000152784","PRDM8",-0.526348789260611,-11.8951451731895,2.89997347217397e-30,1.30629435683512e-28
"ENSG00000131016","AKAP12",-0.587377762861573,-11.8932664315468,2.95635986796069e-30,1.31980351248245e-28
"ENSG00000157570","TSPAN18",-0.47104750355066,-11.88456872268,3.23194069732636e-30,1.43006225545414e-28
"ENSG00000110777","POU2AF1",-0.766226659019487,-11.8673394757072,3.85547297672041e-30,1.69099691961421e-28
"ENSG00000091986","CCDC80",-0.506400800171829,-11.8604636601209,4.13648121928231e-30,1.79847009534013e-28
"ENSG00000146374","RSPO3",-0.451893024610727,-11.8493389971586,4.63487909339403e-30,1.99779271266984e-28
"ENSG00000153993","SEMA3D",-0.669445083291363,-11.8102239351655,6.91035193795864e-30,2.95314185382848e-28
"ENSG00000118849","RARRES1",-0.740850558809412,-11.7678931873895,1.0635769814889e-29,4.50668212495296e-28
"ENSG00000105088","OLFM2",-0.596430752961165,-11.7663891516925,1.0799757534858e-29,4.53771324994034e-28
"ENSG00000136002","ARHGEF4",-0.517358802289249,-11.7488105613503,1.2913227491514e-29,5.38051145479748e-28
"ENSG00000124212","PTGIS",-0.464720026087839,-11.7471460402255,1.31335007490195e-29,5.42706642521469e-28
"ENSG00000102452","NALCN",-0.553448528440012,-11.7288711812093,1.58117933014771e-29,6.48024315634308e-28
"ENSG00000100678","SLC8A3",-0.632174893515027,-11.7263871032694,1.62154962336583e-29,6.59166513563347e-28
"ENSG00000253250","C8orf88",-0.626679801872239,-11.7179687737731,1.76613425016991e-29,7.12150907326576e-28
"ENSG00000118523","CTGF",-0.518917894458096,-11.6919654400711,2.29870312107831e-29,9.19481248431322e-28
"ENSG00000166923","GREM1",-0.490858299650653,-11.6903135591824,2.33748012632549e-29,9.27571478700592e-28
"ENSG00000146477","SLC22A3",-0.63796320686809,-11.676316883196,2.69325083172939e-29,1.06033497312181e-27
"ENSG00000240382","IGKV1-17",-0.591008327954593,-11.6573295392111,3.263331586646e-29,1.2747389010336e-27
"ENSG00000255248","RP11-166D19.1",-0.398517078346958,-11.6499942617412,3.51438185925336e-29,1.36216351133851e-27
"ENSG00000211943","IGHV3-15",-0.598933477681982,-11.6413166459479,3.83626377648911e-29,1.47548606788043e-27
"ENSG00000155629","PIK3AP1",-0.521089249210321,-11.5997018530783,5.83645637241407e-29,2.22765510397484e-27
"ENSG00000175344","CHRNA7",-0.715342829845882,-11.5923986675211,6.28179613001594e-29,2.37946823106664e-27
"ENSG00000140937","CDH11",-0.516964105418247,-11.5738971705167,7.56695768434323e-29,2.84472093396362e-27
"ENSG00000142173","COL6A2",-0.452528097532065,-11.5692551449131,7.92846351941055e-29,2.95838191022782e-27
"ENSG00000069431","ABCC9",-0.450645527165578,-11.5539232922204,9.24887594353755e-29,3.42550960871761e-27
"ENSG00000189320","FAM180A",-0.464746430396693,-11.5531326565152,9.32260215138451e-29,3.42742726153842e-27
"ENSG00000178033","FAM26E",-0.476881866836216,-11.5465288180692,9.96166402321876e-29,3.63564380409444e-27
"ENSG00000149131","SERPING1",-0.461857069352052,-11.5297019506935,1.17936752801821e-28,4.27307075368915e-27
"ENSG00000211947","IGHV3-21",-0.567667630280385,-11.5202941128405,1.29600712201044e-28,4.66189612233972e-27
"ENSG00000079215","SLC1A3",-0.439122962687465,-11.505199866647,1.50755208975382e-28,5.38411460626363e-27
"ENSG00000125845","BMP2",-0.596463937961777,-11.5040876063634,1.5244338970893e-28,5.40579396130956e-27
"ENSG00000211965","IGHV3-49",-0.647929942286135,-11.5024426235553,1.54974631089199e-28,5.42892823681936e-27
"ENSG00000137265","IRF4",-0.728380055100475,-11.5022541203491,1.55267347573034e-28,5.42892823681936e-27
"ENSG00000122877","EGR2",-0.572148374536568,-11.5011485122995,1.56995282375893e-28,5.45122508249629e-27
"ENSG00000128591","FLNC",-0.460737534246833,-11.4961530546326,1.65043912486838e-28,5.69116939609787e-27
"ENSG00000034053","APBA2",-0.643225247833857,-11.4912752395518,1.73298413457822e-28,5.93487717321309e-27
"ENSG00000101938","CHRDL1",-0.675509220647439,-11.4636138551752,2.28490055343484e-28,7.77177058991443e-27
"ENSG00000196368","NUDT11",-0.516473712885238,-11.453165527432,2.5361075168387e-28,8.54351294461275e-27
"ENSG00000166147","FBN1",-0.594647824758977,-11.4527767386477,2.5459668574946e-28,8.54351294461275e-27
"ENSG00000094963","FMO2",-0.561975531256241,-11.4213041071527,3.48437847031072e-28,1.16145949010357e-26
"ENSG00000104415","WISP1",-0.474982011824982,-11.4165096757486,3.65477833907769e-28,1.21019150300586e-26
"ENSG00000081237","PTPRC",-0.654333969041163,-11.3734520494138,5.60794373889483e-28,1.84471833516277e-26
"ENSG00000164691","TAGAP",-0.580786970327507,-11.3620450622241,6.28029053942347e-28,2.05238252922335e-26
"ENSG00000127152","BCL11B",-0.700236197260323,-11.3571786550258,6.5909538078853e-28,2.13992006749523e-26
"ENSG00000121807","CCR2",-0.615274506753949,-11.3505157862973,7.04120483635793e-28,2.27135639882514e-26
"ENSG00000105976","MET",-0.546856092662554,-11.3059269352779,1.09494109090741e-27,3.5094265734212e-26
"ENSG00000184254","ALDH1A3",-0.50398019319058,-11.2837236926114,1.36353931877567e-27,4.34248190692888e-26
"ENSG00000211949","IGHV3-23",-0.567758228005863,-11.2745678761785,1.49250939751816e-27,4.71555523611821e-26
"ENSG00000003137","CYP26B1",-0.479384295432749,-11.2740911805913,1.49954656508559e-27,4.71555523611821e-26
"ENSG00000214290","COLCA2",-0.605422836208395,-11.2720890047094,1.52946524629074e-27,4.77957889465857e-26
"ENSG00000065534","MYLK",-0.520855901684785,-11.2697967552866,1.56444727889489e-27,4.85853192203384e-26
"ENSG00000134755","DSC2",-0.559762613329731,-11.2538875959448,1.83014370086859e-27,5.64859166934751e-26
"ENSG00000183876","ARSI",-0.539314118212878,-11.252368570535,1.85774516496917e-27,5.69860480051892e-26
"ENSG00000124343","XG",-0.384563717351351,-11.247245827167,1.95391282809877e-27,5.95705130517917e-26
"ENSG00000151948","GLT1D1",-0.653529999241294,-11.2444968476263,2.0075411790234e-27,6.08345811825272e-26
"ENSG00000187474","FPR3",-0.460957254195517,-11.2148821595925,2.68667400481818e-27,8.09239158077764e-26
"ENSG00000183023","SLC8A1",-0.595180598743883,-11.2032720679465,3.01135306503102e-27,9.01602714081144e-26
"ENSG00000143603","KCNN3",-0.476879214986345,-11.2014301165054,3.06632997604456e-27,9.1259820715612e-26
"ENSG00000103522","IL21R",-0.611272102352108,-11.2007155589563,3.08792486361599e-27,9.13587237756209e-26
"ENSG00000137727","ARHGAP20",-0.514101096698541,-11.1935345943283,3.31350937849764e-27,9.74561581911072e-26
"ENSG00000119681","LTBP2",-0.477829530892501,-11.1892657765835,3.45529230596618e-27,1.01031938770941e-25
"ENSG00000185518","SV2B",-0.580582915987556,-11.1886473526927,3.47632616085187e-27,1.01055993048019e-25
"ENSG00000003436","TFPI",-0.521690293067542,-11.1753361182953,3.96120574935366e-27,1.14485715299239e-25
"ENSG00000101955","SRPX",-0.426576509512991,-11.1722350139595,4.08348823997074e-27,1.17341616091113e-25
"ENSG00000065675","PRKCQ",-0.73924277483139,-11.1670144631749,4.29787130374632e-27,1.2279632296418e-25
"ENSG00000186340","THBS2",-0.512085182989836,-11.1640728054457,4.42355789046537e-27,1.25669258251857e-25
"ENSG00000144642","RBMS3",-0.493039609368756,-11.1602084310726,4.59423314982357e-27,1.29780597452643e-25
"ENSG00000115226","FNDC4",-0.409185686832845,-11.1536407237818,4.89943981672555e-27,1.37624713952965e-25
"ENSG00000101134","DOK5",-0.439149568704871,-11.1296019138187,6.19847680827973e-27,1.73141810287143e-25
"ENSG00000165507","C10orf10",-0.512758060654836,-11.1264923475659,6.3897742889608e-27,1.77493730248911e-25
"ENSG00000137273","FOXF2",-0.36102814964209,-11.1097959736354,7.52173480886478e-27,2.07782729526651e-25
"ENSG00000234961","RP11-124N14.3",-0.689860118012136,-11.1048202490563,7.89608825710281e-27,2.16925501568758e-25
"ENSG00000255642","PABPC1P4",-0.513768963782254,-11.0790405412056,1.01529359821669e-26,2.77402622463575e-25
"ENSG00000124785","NRN1",-0.450114761189967,-11.0638990693628,1.17660592593457e-26,3.19729871177873e-25
"ENSG00000189367","KIAA0408",-0.504704209065807,-11.0619143495928,1.19955584953265e-26,3.24204283657472e-25
"ENSG00000011465","DCN",-0.448944233413187,-11.0566968613259,1.26202987763894e-26,3.39255343451329e-25
"ENSG00000234456","MAGI2-AS3",-0.39539587658219,-11.0506676909649,1.33825698225297e-26,3.57822722527533e-25
"ENSG00000073756","PTGS2",-0.727631048517919,-11.046910127988,1.38805921275073e-26,3.69164684242216e-25
"ENSG00000101425","BPI",-0.902365437359082,-11.033823127335,1.57632081561023e-26,4.17016088785776e-25
"ENSG00000211966","IGHV5-51",-0.558333062858168,-10.9911779811649,2.3839964764844e-26,6.27367493811685e-25
"ENSG00000122121","XPNPEP2",-0.601397387629233,-10.981410946661,2.62048529536726e-26,6.85990915017608e-25
"ENSG00000237125","HAND2-AS1",-0.32924182079749,-10.9760925697387,2.75890896934209e-26,7.18465877432835e-25
"ENSG00000148848","ADAM12",-0.490479057822302,-10.9738360610511,2.81981191543148e-26,7.30521221614373e-25
"ENSG00000159433","STARD9",-0.453318134063538,-10.971772193867,2.87668362811913e-26,7.3822593193594e-25
"ENSG00000157551","KCNJ15",-0.408036770963879,-10.9716860812593,2.87908113455017e-26,7.3822593193594e-25
"ENSG00000198948","MFAP3L",-0.590906600377944,-10.9689518036424,2.95624815814199e-26,7.54144938301527e-25
"ENSG00000280411","IGHV1-69-2",-0.589014427151321,-10.9643920378206,3.08952892447774e-26,7.84144397075567e-25
"ENSG00000073792","IGF2BP2",-0.71696663811531,-10.9612584290422,3.18456622085497e-26,8.0418338910479e-25
"ENSG00000183801","OLFML1",-0.440743748772444,-10.9577580780044,3.29416228109131e-26,8.2767896509832e-25
"ENSG00000104332","SFRP1",-0.794657319740071,-10.9520451648963,3.48113431379697e-26,8.70283578449243e-25
"ENSG00000107611","CUBN",-0.399998445478515,-10.9512567811732,3.5077507465965e-26,8.72574812586195e-25
"ENSG00000270181","BIVM-ERCC5",-0.672168269544344,-10.9485844027926,3.59948479602018e-26,8.90961583173313e-25
"ENSG00000101670","LIPG",-0.531264957767651,-10.9409445532881,3.87508525149296e-26,9.54454495441615e-25
"ENSG00000178860","MSC",-0.467821672625652,-10.9351085554935,4.0996417033415e-26,1.00481414297586e-24
"ENSG00000117594","HSD11B1",-0.48992617192848,-10.9236201995078,4.58012506843884e-26,1.11710367522899e-24
"ENSG00000112414","ADGRG6",-0.681051738611852,-10.9208654362251,4.70341307888517e-26,1.14160511623426e-24
"ENSG00000154734","ADAMTS1",-0.4836322303671,-10.914760691504,4.98849557820086e-26,1.20495062275383e-24
"ENSG00000171051","FPR1",-0.522688253154912,-10.9004572611442,5.72541915309663e-26,1.37630268103284e-24
"ENSG00000211448","DIO2",-0.502487783455527,-10.8895753201434,6.3575921982584e-26,1.52095507135368e-24
"ENSG00000259834","RP11-284N8.3",-0.67358606432615,-10.8795830364161,6.99890191658416e-26,1.66640521823432e-24
"ENSG00000255399","TBX5-AS1",-0.318985917611394,-10.8690523318021,7.74436027527867e-26,1.83515646333618e-24
"ENSG00000211964","IGHV3-48",-0.748684834558611,-10.8608721756899,8.3773804524898e-26,1.97579727653061e-24
"ENSG00000166707","ZCCHC18",-0.56986419888951,-10.8543540618915,8.91834617880142e-26,2.09350849267639e-24
"ENSG00000143297","FCRL5",-0.701397999736089,-10.8523514990932,9.091409711761e-26,2.12416114760771e-24
"ENSG00000163661","PTX3",-0.745738312867745,-10.8495987854681,9.33475645133962e-26,2.1708735933348e-24
"ENSG00000148600","CDHR1",-0.639998533310223,-10.8365450414025,1.05797257154914e-25,2.44901058228966e-24
"ENSG00000138131","LOXL4",-0.651250361550438,-10.8331863018387,1.09258794517175e-25,2.51748374463536e-24
"ENSG00000165092","ALDH1A1",-0.498134056009366,-10.832641759432,1.09830500380026e-25,2.51904817385381e-24
"ENSG00000232216","IGHV3-43",-0.684881433601329,-10.8294166416893,1.13277902102308e-25,2.58625347265543e-24
"ENSG00000134061","CD180",-0.44621864316312,-10.8051327465629,1.42927111747565e-25,3.2483434488083e-24
"ENSG00000166501","PRKCB",-0.628629843128232,-10.7978500051487,1.53236662726765e-25,3.4668928218725e-24
"ENSG00000278196","IGLV2-8",-0.553509259737456,-10.7938675836557,1.59183062376683e-25,3.58520410758294e-24
"ENSG00000211668","IGLV2-11",-0.532158681819834,-10.7839501147812,1.75005810967315e-25,3.92389710689046e-24
"ENSG00000160654","CD3G",-0.571194944835459,-10.7822020124449,1.77952404065326e-25,3.9612560746996e-24
"ENSG00000167912","RP11-25K19.1",-0.712780680730306,-10.7820232287535,1.78256523361482e-25,3.9612560746996e-24
"ENSG00000163032","VSNL1",-0.455035319350606,-10.7814828774739,1.79178825851577e-25,3.96413331530037e-24
"ENSG00000111863","ADTRP",-0.544030375105522,-10.7710235691379,1.97994503612338e-25,4.36111241436867e-24
"ENSG00000105974","CAV1",-0.383911761722287,-10.7659002571779,2.07914158785587e-25,4.55952102599971e-24
"ENSG00000134460","IL2RA",-0.506730701253114,-10.7645389377491,2.10631875679886e-25,4.59894925065254e-24
"ENSG00000228649","AC005682.5",-0.836386234399197,-10.7547781621552,2.31178852669647e-25,5.02562723194885e-24
"ENSG00000090659","CD209",-0.595703736325727,-10.7531936404103,2.3469713971222e-25,5.08002466909567e-24
"ENSG00000253552","HOXA-AS2",-0.35441634229779,-10.7402049662159,2.65614650941884e-25,5.72445368409233e-24
"ENSG00000123610","TNFAIP6",-0.408120486897817,-10.725797495203,3.04656563444991e-25,6.51449551919299e-24
"ENSG00000165379","LRFN5",-0.572299421330822,-10.7257209899424,3.04878390298232e-25,6.51449551919299e-24
"ENSG00000154262","ABCA6",-0.479993591033032,-10.7179104815847,3.28389478990669e-25,6.98701019129083e-24
"ENSG00000255330","SOGA3",-0.649381356353509,-10.7125015299898,3.45717665019957e-25,7.32452680127027e-24
"ENSG00000117090","SLAMF1",-0.614962697064284,-10.6986286811942,3.94421998365531e-25,8.32113920602386e-24
"ENSG00000182752","PAPPA",-0.481671454209875,-10.696274480753,4.03337980664505e-25,8.47348698875011e-24
"ENSG00000211970","IGHV4-61",-0.620679235928835,-10.6857499685355,4.4570705485841e-25,9.3244153736069e-24
"ENSG00000151388","ADAMTS12",-0.421821279704036,-10.6703868821385,5.15604500120787e-25,1.07417604191831e-23
"ENSG00000162493","PDPN",-0.372647850899429,-10.6622148361012,5.57112164635178e-25,1.15583436646302e-23
"ENSG00000211598","IGKV4-1",-0.533685706169138,-10.6493102711558,6.29510022653998e-25,1.30064054267355e-23
"ENSG00000163359","COL6A3",-0.394307823013569,-10.6441678950982,6.60896326218465e-25,1.35986898398861e-23
"ENSG00000129151","BBOX1",-0.659208879597392,-10.6370825455105,7.06700654135226e-25,1.44815707814595e-23
"ENSG00000152270","PDE3B",-0.728760195715126,-10.6322021642037,7.40069699616391e-25,1.51034632574774e-23
"ENSG00000241755","IGKV1-9",-0.518652750521088,-10.6314193505837,7.45565739242428e-25,1.51537751878542e-23
"ENSG00000090382","LYZ",-0.524647437528184,-10.6171551700547,8.53114087128894e-25,1.72695159337833e-23
"ENSG00000149256","TENM4",-0.491983318636729,-10.6102328035838,9.10722650907327e-25,1.83613437682929e-23
