"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009266","response to temperature stimulus","11/287","44/3645",0.25,3.17508710801394,4.24307998370438,0.000433146970321556,0.099035082779217,0.0983481207675416,"ENSG00000149575/ENSG00000107562/ENSG00000017427/ENSG00000006128/ENSG00000169252/ENSG00000186868/ENSG00000064300/ENSG00000128564/ENSG00000166819/ENSG00000176194/ENSG00000134240",11
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","8/287","25/3645",0.32,4.06411149825784,4.49376202877399,0.00044245010921467,0.099035082779217,0.0983481207675416,"ENSG00000163751/ENSG00000100448/ENSG00000169252/ENSG00000126895/ENSG00000092009/ENSG00000145244/ENSG00000144891/ENSG00000124205",8
"GO:0008217","regulation of blood pressure","16/287","82/3645",0.195121951219512,2.47811676723039,3.95728697054621,0.000506130807868948,0.104574411533538,0.103849025679345,"ENSG00000133116/ENSG00000163751/ENSG00000183044/ENSG00000006128/ENSG00000145536/ENSG00000100448/ENSG00000169252/ENSG00000126895/ENSG00000092009/ENSG00000169083/ENSG00000145244/ENSG00000181092/ENSG00000126562/ENSG00000186204/ENSG00000144891/ENSG00000124205",16
"GO:0001990","regulation of systemic arterial blood pressure by hormone","7/287","21/3645",0.333333333333333,4.23344947735192,4.34381598304917,0.000772926258518448,0.148291423598611,0.147262792412462,"ENSG00000163751/ENSG00000100448/ENSG00000126895/ENSG00000092009/ENSG00000145244/ENSG00000144891/ENSG00000124205",7
"GO:0090287","regulation of cellular response to growth factor stimulus","18/287","104/3645",0.173076923076923,2.19813722862503,3.62368180799425,0.00103547997881092,0.185419948205743,0.184133773074167,"ENSG00000145147/ENSG00000166147/ENSG00000106819/ENSG00000138615/ENSG00000138722/ENSG00000156427/ENSG00000106483/ENSG00000168477/ENSG00000170801/ENSG00000180875/ENSG00000090539/ENSG00000064300/ENSG00000180730/ENSG00000171236/ENSG00000070193/ENSG00000069702/ENSG00000176194/ENSG00000008196",18
"GO:0009725","response to hormone","32/287","235/3645",0.136170212765957,1.72940914819483,3.37922986040105,0.0012254268568765,0.205718533598143,0.204291556271386,"ENSG00000145147/ENSG00000107562/ENSG00000017427/ENSG00000166147/ENSG00000133116/ENSG00000082175/ENSG00000167244/ENSG00000106483/ENSG00000277586/ENSG00000006128/ENSG00000169184/ENSG00000120738/ENSG00000150594/ENSG00000165816/ENSG00000073282/ENSG00000126895/ENSG00000120129/ENSG00000170345/ENSG00000128564/ENSG00000169083/ENSG00000183888/ENSG00000091831/ENSG00000141449/ENSG00000113739/ENSG00000125740/ENSG00000069702/ENSG00000160182/ENSG00000181092/ENSG00000184811/ENSG00000157150/ENSG00000144891/ENSG00000134240",32
"GO:0001938","positive regulation of endothelial cell proliferation","8/287","31/3645",0.258064516129032,3.27750927278858,3.72251720157084,0.00212672823244593,0.336023060726457,0.33369221925808,"ENSG00000107562/ENSG00000135914/ENSG00000179388/ENSG00000167244/ENSG00000113296/ENSG00000171236/ENSG00000070193/ENSG00000144891",8
"GO:0030336","negative regulation of cell migration","16/287","95/3645",0.168421052631579,2.13900605171465,3.28823951734871,0.00261499260879075,0.376483716882226,0.373872217964322,"ENSG00000174348/ENSG00000145147/ENSG00000107562/ENSG00000138722/ENSG00000196090/ENSG00000090539/ENSG00000134830/ENSG00000166780/ENSG00000064300/ENSG00000120129/ENSG00000067798/ENSG00000178568/ENSG00000137033/ENSG00000069702/ENSG00000181092/ENSG00000276644",16
"GO:0043603","amide metabolic process","18/287","113/3645",0.15929203539823,2.02306435200888,3.22939830605231,0.00273957307514741,0.376483716882226,0.373872217964322,"ENSG00000017427/ENSG00000141338/ENSG00000262655/ENSG00000163106/ENSG00000163751/ENSG00000148488/ENSG00000100448/ENSG00000168350/ENSG00000152779/ENSG00000092009/ENSG00000171954/ENSG00000134201/ENSG00000145244/ENSG00000168004/ENSG00000106688/ENSG00000197977/ENSG00000133321/ENSG00000134240",18
"GO:0050886","endocrine process","10/287","47/3645",0.212765957446809,2.70220179405441,3.43335871024317,0.00294346911933237,0.376483716882226,0.373872217964322,"ENSG00000163751/ENSG00000006128/ENSG00000100448/ENSG00000126895/ENSG00000092009/ENSG00000119147/ENSG00000145244/ENSG00000126562/ENSG00000144891/ENSG00000124205",10
"GO:0060271","cilium assembly","10/287","47/3645",0.212765957446809,2.70220179405441,3.43335871024317,0.00294346911933237,0.376483716882226,0.373872217964322,"ENSG00000145536/ENSG00000162543/ENSG00000197748/ENSG00000173210/ENSG00000034239/ENSG00000112981/ENSG00000004838/ENSG00000163879/ENSG00000171811/ENSG00000178965",10
"GO:0007167","enzyme-linked receptor protein signaling pathway","38/287","314/3645",0.121019108280255,1.53698484209592,2.90957342248642,0.00391669102137282,0.453258650934067,0.450114598685945,"ENSG00000119681/ENSG00000185070/ENSG00000170962/ENSG00000165124/ENSG00000019991/ENSG00000183160/ENSG00000017427/ENSG00000166147/ENSG00000106819/ENSG00000138615/ENSG00000133116/ENSG00000116194/ENSG00000138722/ENSG00000167244/ENSG00000156427/ENSG00000106483/ENSG00000168477/ENSG00000196090/ENSG00000170801/ENSG00000180875/ENSG00000120738/ENSG00000090539/ENSG00000150594/ENSG00000165816/ENSG00000064300/ENSG00000197565/ENSG00000170345/ENSG00000266524/ENSG00000169083/ENSG00000178568/ENSG00000180730/ENSG00000171236/ENSG00000070193/ENSG00000151892/ENSG00000069702/ENSG00000181092/ENSG00000176194/ENSG00000008196",38
"GO:0051591","response to cAMP","8/287","34/3645",0.235294117647059,2.98831727813076,3.40487511528124,0.00397728509700838,0.453258650934067,0.450114598685945,"ENSG00000079337/ENSG00000120129/ENSG00000170345/ENSG00000128564/ENSG00000125740/ENSG00000167588/ENSG00000181092/ENSG00000134240",8
"GO:2000146","negative regulation of cell motility","16/287","100/3645",0.16,2.03205574912892,3.05903766468095,0.00444694390483292,0.453258650934067,0.450114598685945,"ENSG00000174348/ENSG00000145147/ENSG00000107562/ENSG00000138722/ENSG00000196090/ENSG00000090539/ENSG00000134830/ENSG00000166780/ENSG00000064300/ENSG00000120129/ENSG00000067798/ENSG00000178568/ENSG00000137033/ENSG00000069702/ENSG00000181092/ENSG00000276644",16
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","6/287","21/3645",0.285714285714286,3.62867098058736,3.53135655887972,0.00445412628056691,0.453258650934067,0.450114598685945,"ENSG00000166147/ENSG00000106819/ENSG00000138615/ENSG00000170801/ENSG00000069702/ENSG00000176194",6
"GO:0055021","regulation of cardiac muscle tissue growth","6/287","21/3645",0.285714285714286,3.62867098058736,3.53135655887972,0.00445412628056691,0.453258650934067,0.450114598685945,"ENSG00000187955/ENSG00000017427/ENSG00000169946/ENSG00000178568/ENSG00000069702/ENSG00000164530",6
"GO:0007179","transforming growth factor beta receptor signaling pathway","10/287","50/3645",0.2,2.54006968641115,3.20527808373791,0.00472884557796446,0.453258650934067,0.450114598685945,"ENSG00000119681/ENSG00000166147/ENSG00000106819/ENSG00000138615/ENSG00000170801/ENSG00000170345/ENSG00000266524/ENSG00000171236/ENSG00000069702/ENSG00000176194",10
"GO:0035265","organ growth","11/287","58/3645",0.189655172413793,2.40868677159678,3.16120406260375,0.00476099180871491,0.453258650934067,0.450114598685945,"ENSG00000187955/ENSG00000173068/ENSG00000017427/ENSG00000169946/ENSG00000167244/ENSG00000169083/ENSG00000178568/ENSG00000091831/ENSG00000070193/ENSG00000069702/ENSG00000164530",11
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","17/287","110/3645",0.154545454545455,1.96278112131771,2.99722251236734,0.00491440561829311,0.453258650934067,0.450114598685945,"ENSG00000119681/ENSG00000183160/ENSG00000166147/ENSG00000106819/ENSG00000138615/ENSG00000106483/ENSG00000170801/ENSG00000180875/ENSG00000120738/ENSG00000090539/ENSG00000170345/ENSG00000266524/ENSG00000171236/ENSG00000070193/ENSG00000069702/ENSG00000176194/ENSG00000008196",17
"GO:0141193","nuclear receptor-mediated signaling pathway","9/287","43/3645",0.209302325581395,2.6582124625233,3.19736587128357,0.00530055948285864,0.453258650934067,0.450114598685945,"ENSG00000017427/ENSG00000082175/ENSG00000169184/ENSG00000073282/ENSG00000169083/ENSG00000183888/ENSG00000091831/ENSG00000141449/ENSG00000214456",9
"GO:0043434","response to peptide hormone","17/287","111/3645",0.153153153153153,1.94509840851304,2.95593605787073,0.00539907825115983,0.453258650934067,0.450114598685945,"ENSG00000107562/ENSG00000017427/ENSG00000166147/ENSG00000133116/ENSG00000167244/ENSG00000277586/ENSG00000120738/ENSG00000165816/ENSG00000170345/ENSG00000128564/ENSG00000113739/ENSG00000069702/ENSG00000160182/ENSG00000181092/ENSG00000184811/ENSG00000144891/ENSG00000134240",17
"GO:0035930","corticosteroid hormone secretion","4/287","10/3645",0.4,5.0801393728223,3.77670077476786,0.00539995414366721,0.453258650934067,0.450114598685945,"ENSG00000006128/ENSG00000119147/ENSG00000126562/ENSG00000144891",4
"GO:0046660","female sex differentiation","9/287","44/3645",0.204545454545455,2.59779854292049,3.1169266695017,0.00621549308548416,0.491168948655139,0.487761929651653,"ENSG00000145147/ENSG00000169946/ENSG00000082175/ENSG00000073282/ENSG00000128564/ENSG00000091831/ENSG00000070193/ENSG00000276644/ENSG00000183117",9
"GO:0001935","endothelial cell proliferation","10/287","52/3645",0.192307692307692,2.44237469847226,3.0622521300482,0.00632912334229952,0.491168948655139,0.487761929651653,"ENSG00000107562/ENSG00000135914/ENSG00000171812/ENSG00000179388/ENSG00000167244/ENSG00000113296/ENSG00000064300/ENSG00000171236/ENSG00000070193/ENSG00000144891",10
"GO:1901698","response to nitrogen compound","33/287","272/3645",0.121323529411765,1.54085109653618,2.71046486855148,0.00686247851636825,0.491168948655139,0.487761929651653,"ENSG00000145147/ENSG00000107562/ENSG00000017427/ENSG00000166147/ENSG00000135914/ENSG00000133116/ENSG00000079337/ENSG00000167244/ENSG00000183044/ENSG00000277494/ENSG00000277586/ENSG00000165646/ENSG00000120738/ENSG00000150594/ENSG00000165816/ENSG00000162543/ENSG00000169252/ENSG00000103257/ENSG00000064300/ENSG00000120129/ENSG00000170345/ENSG00000128564/ENSG00000266524/ENSG00000113739/ENSG00000125740/ENSG00000167588/ENSG00000069702/ENSG00000160182/ENSG00000181092/ENSG00000184811/ENSG00000106688/ENSG00000144891/ENSG00000134240",33
"GO:0040013","negative regulation of locomotion","16/287","105/3645",0.152380952380952,1.93529118964659,2.84269096050965,0.00721806280978469,0.491168948655139,0.487761929651653,"ENSG00000174348/ENSG00000145147/ENSG00000107562/ENSG00000138722/ENSG00000196090/ENSG00000090539/ENSG00000134830/ENSG00000166780/ENSG00000064300/ENSG00000120129/ENSG00000067798/ENSG00000178568/ENSG00000137033/ENSG00000069702/ENSG00000181092/ENSG00000276644",16
"GO:0009755","hormone-mediated signaling pathway","9/287","45/3645",0.2,2.54006968641115,3.03868138757404,0.00724741532858858,0.491168948655139,0.487761929651653,"ENSG00000017427/ENSG00000082175/ENSG00000169184/ENSG00000073282/ENSG00000169083/ENSG00000183888/ENSG00000091831/ENSG00000141449/ENSG00000181092",9
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","6/287","23/3645",0.260869565217391,3.31313437357976,3.25297214141888,0.00724766812751518,0.491168948655139,0.487761929651653,"ENSG00000017427/ENSG00000082175/ENSG00000073282/ENSG00000169083/ENSG00000183888/ENSG00000091831",6
"GO:0043401","steroid hormone receptor signaling pathway","6/287","23/3645",0.260869565217391,3.31313437357976,3.25297214141888,0.00724766812751518,0.491168948655139,0.487761929651653,"ENSG00000017427/ENSG00000082175/ENSG00000073282/ENSG00000169083/ENSG00000183888/ENSG00000091831",6
"GO:0046620","regulation of organ growth","7/287","30/3645",0.233333333333333,2.96341463414634,3.15651812050939,0.0073145040752813,0.491168948655139,0.487761929651653,"ENSG00000187955/ENSG00000017427/ENSG00000169946/ENSG00000167244/ENSG00000178568/ENSG00000069702/ENSG00000164530",7
"GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","4/287","11/3645",0.363636363636364,4.61830852074755,3.51317078535943,0.00796636444593111,0.520779866307019,0.517167449630437,"ENSG00000017427/ENSG00000073282/ENSG00000169083/ENSG00000183888",4
"GO:0010543","regulation of platelet activation","5/287","17/3645",0.294117647058824,3.73539659766346,3.30446312985348,0.00820875954817543,0.520779866307019,0.517167449630437,"ENSG00000165124/ENSG00000187800/ENSG00000138722/ENSG00000100448/ENSG00000174175",5
"GO:0032870","cellular response to hormone stimulus","21/287","154/3645",0.136363636363636,1.73186569528033,2.71273027061926,0.00833713114341095,0.520779866307019,0.517167449630437,"ENSG00000145147/ENSG00000017427/ENSG00000166147/ENSG00000082175/ENSG00000167244/ENSG00000169184/ENSG00000150594/ENSG00000165816/ENSG00000073282/ENSG00000126895/ENSG00000120129/ENSG00000170345/ENSG00000169083/ENSG00000183888/ENSG00000091831/ENSG00000141449/ENSG00000125740/ENSG00000181092/ENSG00000184811/ENSG00000144891/ENSG00000134240",21
"GO:0060420","regulation of heart growth","6/287","24/3645",0.25,3.17508710801394,3.12505596535751,0.00903936321450598,0.551812036230979,0.547984363290865,"ENSG00000187955/ENSG00000017427/ENSG00000169946/ENSG00000178568/ENSG00000069702/ENSG00000164530",6
"GO:0001936","regulation of endothelial cell proliferation","9/287","47/3645",0.191489361702128,2.43198161464897,2.88832179988054,0.00969918697260932,0.578933693520636,0.574917889791626,"ENSG00000107562/ENSG00000135914/ENSG00000179388/ENSG00000167244/ENSG00000113296/ENSG00000064300/ENSG00000171236/ENSG00000070193/ENSG00000144891",9
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","17/287","118/3645",0.144067796610169,1.82971121478769,2.67827409493086,0.00999167860694512,0.583427146483795,0.579380173684186,"ENSG00000119681/ENSG00000183160/ENSG00000166147/ENSG00000106819/ENSG00000138615/ENSG00000106483/ENSG00000170801/ENSG00000180875/ENSG00000120738/ENSG00000090539/ENSG00000170345/ENSG00000266524/ENSG00000171236/ENSG00000070193/ENSG00000069702/ENSG00000176194/ENSG00000008196",17
"GO:0060603","mammary gland duct morphogenesis","5/287","18/3645",0.277777777777778,3.52787456445993,3.14273513894288,0.0106489652412516,0.590939487905541,0.586840405358248,"ENSG00000082175/ENSG00000169083/ENSG00000091831/ENSG00000070193/ENSG00000183117",5
"GO:0044782","cilium organization","10/287","56/3645",0.178571428571429,2.2679193628671,2.7950443611307,0.0107662170006694,0.590939487905541,0.586840405358248,"ENSG00000145536/ENSG00000162543/ENSG00000197748/ENSG00000173210/ENSG00000034239/ENSG00000112981/ENSG00000004838/ENSG00000163879/ENSG00000171811/ENSG00000178965",10
"GO:1902475","L-alpha-amino acid transmembrane transport","6/287","25/3645",0.24,3.04808362369338,3.00367673472066,0.0111269266699804,0.590939487905541,0.586840405358248,"ENSG00000162383/ENSG00000169507/ENSG00000139209/ENSG00000103257/ENSG00000003989/ENSG00000106688",6
"GO:0009409","response to cold","4/287","12/3645",0.333333333333333,4.23344947735192,3.27954647841776,0.0112203700235229,0.590939487905541,0.586840405358248,"ENSG00000169252/ENSG00000128564/ENSG00000166819/ENSG00000176194",4
"GO:0099625","ventricular cardiac muscle cell membrane repolarization","4/287","12/3645",0.333333333333333,4.23344947735192,3.27954647841776,0.0112203700235229,0.590939487905541,0.586840405358248,"ENSG00000149575/ENSG00000177098/ENSG00000152049/ENSG00000171385",4
"GO:0050679","positive regulation of epithelial cell proliferation","12/287","74/3645",0.162162162162162,2.05951596195499,2.69164775718923,0.0117663654401623,0.607778030236076,0.603562146262576,"ENSG00000107562/ENSG00000017427/ENSG00000135914/ENSG00000179388/ENSG00000167244/ENSG00000113296/ENSG00000073282/ENSG00000169083/ENSG00000178568/ENSG00000171236/ENSG00000070193/ENSG00000144891",12
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","7/287","33/3645",0.212121212121212,2.6940133037694,2.85752278777556,0.0125237057844347,0.627112027602971,0.622762032349386,"ENSG00000166147/ENSG00000106819/ENSG00000138615/ENSG00000170801/ENSG00000171236/ENSG00000069702/ENSG00000176194",7
"GO:0030334","regulation of cell migration","36/287","316/3645",0.113924050632911,1.44687513782914,2.42975577734594,0.0129293645367627,0.627112027602971,0.622762032349386,"ENSG00000196569/ENSG00000174348/ENSG00000131016/ENSG00000145147/ENSG00000107562/ENSG00000185070/ENSG00000170962/ENSG00000166086/ENSG00000019991/ENSG00000154721/ENSG00000017427/ENSG00000168329/ENSG00000138722/ENSG00000156427/ENSG00000006128/ENSG00000168477/ENSG00000196090/ENSG00000113296/ENSG00000090539/ENSG00000276409/ENSG00000150594/ENSG00000134830/ENSG00000166780/ENSG00000153993/ENSG00000064300/ENSG00000120129/ENSG00000067798/ENSG00000178568/ENSG00000137033/ENSG00000174175/ENSG00000070193/ENSG00000069702/ENSG00000181092/ENSG00000276644/ENSG00000012171/ENSG00000124205",36
"GO:0090288","negative regulation of cellular response to growth factor stimulus","8/287","41/3645",0.195121951219512,2.47811676723039,2.78226227618175,0.0129300477323827,0.627112027602971,0.622762032349386,"ENSG00000145147/ENSG00000166147/ENSG00000138722/ENSG00000170801/ENSG00000180875/ENSG00000090539/ENSG00000064300/ENSG00000180730",8
"GO:2000145","regulation of cell motility","37/287","327/3645",0.113149847094801,1.43704248313781,2.4213029276314,0.0130745620051252,0.627112027602971,0.622762032349386,"ENSG00000196569/ENSG00000174348/ENSG00000131016/ENSG00000145147/ENSG00000107562/ENSG00000185070/ENSG00000170962/ENSG00000166086/ENSG00000019991/ENSG00000154721/ENSG00000017427/ENSG00000168329/ENSG00000138722/ENSG00000156427/ENSG00000006128/ENSG00000168477/ENSG00000196090/ENSG00000113296/ENSG00000090539/ENSG00000276409/ENSG00000150594/ENSG00000134830/ENSG00000166780/ENSG00000153993/ENSG00000064300/ENSG00000120129/ENSG00000067798/ENSG00000034239/ENSG00000178568/ENSG00000137033/ENSG00000174175/ENSG00000070193/ENSG00000069702/ENSG00000181092/ENSG00000276644/ENSG00000012171/ENSG00000124205",37
"GO:0042698","ovulation cycle","6/287","26/3645",0.230769230769231,2.93084963816671,2.88822234852815,0.0135338238998936,0.63775177184411,0.63332797345024,"ENSG00000145147/ENSG00000082175/ENSG00000120738/ENSG00000074410/ENSG00000266524/ENSG00000091831",6
"GO:0045444","fat cell differentiation","12/287","76/3645",0.157894736842105,2.00531817348249,2.58896895242269,0.0144419542641941,0.659416214218711,0.654842139291536,"ENSG00000079102/ENSG00000169946/ENSG00000172260/ENSG00000169252/ENSG00000109906/ENSG00000266524/ENSG00000171236/ENSG00000070193/ENSG00000170323/ENSG00000181092/ENSG00000176194/ENSG00000008196",12
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","7/287","34/3645",0.205882352941176,2.61477761836442,2.76521065825618,0.0147394444811748,0.659416214218711,0.654842139291536,"ENSG00000166147/ENSG00000106819/ENSG00000138615/ENSG00000170801/ENSG00000171236/ENSG00000069702/ENSG00000176194",7
"GO:0043124","negative regulation of canonical NF-kappaB signal transduction","4/287","13/3645",0.307692307692308,3.90779951755562,3.07010340279005,0.015221074192688,0.659416214218711,0.654842139291536,"ENSG00000091831/ENSG00000069702/ENSG00000181092/ENSG00000169900",4
"GO:0048009","insulin-like growth factor receptor signaling pathway","4/287","13/3645",0.307692307692308,3.90779951755562,3.07010340279005,0.015221074192688,0.659416214218711,0.654842139291536,"ENSG00000017427/ENSG00000138615/ENSG00000167244/ENSG00000169083",4
"GO:0060444","branching involved in mammary gland duct morphogenesis","4/287","13/3645",0.307692307692308,3.90779951755562,3.07010340279005,0.015221074192688,0.659416214218711,0.654842139291536,"ENSG00000082175/ENSG00000169083/ENSG00000091831/ENSG00000183117",4
"GO:0045776","negative regulation of blood pressure","5/287","20/3645",0.25,3.17508710801394,2.85119836480735,0.0169224663755092,0.710214760697152,0.705288319005598,"ENSG00000133116/ENSG00000183044/ENSG00000006128/ENSG00000169252/ENSG00000181092",5
