"Ensembl_ID","Gene_Symbol","ENTREZID","logFC","t","adj.P.Val"
"ENSG00000111057","KRT18","3875",-0.519128590745801,-24.531247685258,1.58533192227058e-98
"ENSG00000259459","RP11-321G12.1",NA,-1.49073376629432,-24.4884447567529,2.85223222064738e-98
"ENSG00000188959","C9orf152","401546",-0.875574909840458,-24.4865900583206,2.85751146681033e-98
"ENSG00000163064","EN1","2019",0.915362328132788,24.3140976988405,3.28798419980161e-97
"ENSG00000120262","CCDC170","80129",-1.47126821603183,-24.2565746283409,7.30668648902577e-97
"ENSG00000248429","RP11-597D13.9","285505",-1.40440284326492,-24.0697447191513,1.02861604784364e-95
"ENSG00000154645","CHODL","140578",1.36108944343415,23.9496408776483,5.57696115874231e-95
"ENSG00000117472","TSPAN1","10103",-1.06668667906304,-23.9395003568357,6.30419735868046e-95
"ENSG00000162949","CAPN13","92291",-0.880575854261036,-23.6027277609927,7.45230643579209e-93
"ENSG00000165548","TMEM63C","57156",-1.0149130231705,-23.5164735329016,2.48576023471337e-92
"ENSG00000147041","SYTL5","94122",-1.45463100554778,-23.4241805765096,9.02913859875574e-92
"ENSG00000188763","FZD9","8326",1.63056796937287,23.2910053360391,5.85202088145904e-91
"ENSG00000135069","PSAT1","29968",1.47255926004929,23.1810530144062,2.72475298945441e-90
"ENSG00000225449","RAB6C-AS1",NA,-1.55726536714257,-23.0496083524656,1.71736975490264e-89
"ENSG00000182175","RGMA","56963",0.987631909289377,23.0328195863268,2.13656655595774e-89
"ENSG00000005513","SOX8","30812",1.12848546718471,22.8456320577656,2.95294462413933e-88
"ENSG00000119866","BCL11A","53335",1.4211789174183,22.7574376413889,1.00632665247886e-87
"ENSG00000251169","AC005355.2","101927934",-1.40122052822076,-22.7049580425758,2.07145619409851e-87
"ENSG00000118513","MYB","4602",-0.814050843207147,-22.6949646172226,2.34295815553263e-87
"ENSG00000136944","LMX1B","4010",-0.724409971030064,-22.6559966105293,3.98746206888998e-87
"ENSG00000185133","INPP5J","27124",-1.05878244150339,-22.6048586012713,8.05546368977291e-87
"ENSG00000158258","CLSTN2","64084",-1.39272163753541,-22.5990691508867,8.59400287844309e-87
"ENSG00000162482","AKR7A3","22977",-1.67274082816235,-22.4633627745413,5.70522303138959e-86
"ENSG00000203697","CAPN8","388743",-1.18335990670059,-22.4310006468464,8.8467671836827e-86
"ENSG00000186868","MAPT","4137",-1.29664940331305,-22.4082620609322,1.19843613855944e-85
"ENSG00000164626","KCNK5","8645",1.02828913608701,22.4026806018673,1.27595441185599e-85
"ENSG00000111319","SCNN1A","6337",-0.804194649513393,-22.2807960282146,6.9558169265891e-85
"ENSG00000198729","PPP1R14C","81706",1.21072644463678,22.1463037658865,4.51492973373772e-84
"ENSG00000234899","SOX9-AS1","400618",1.09267280553561,22.1155528646227,6.84203610490681e-84
"ENSG00000124249","KCNK15","60598",-1.22012227220987,-22.1138384999575,6.90523025468333e-84
"ENSG00000164106","SCRG1","11341",1.1102146414124,22.1070219647327,7.48677290021254e-84
"ENSG00000106537","TSPAN13","27075",-0.864211874886919,-22.080979653174,1.06267061290023e-83
"ENSG00000108176","DNAJC12","56521",-1.42991381594605,-21.9843426298667,4.04968532553737e-83
"ENSG00000075275","CELSR1","9620",-0.761376093385689,-21.9459009273095,6.8349573671381e-83
"ENSG00000256612","CYP2B7P",NA,-2.19483882593576,-21.8957532813935,1.35843710375273e-82
"ENSG00000167614","TTYH1","57348",1.10737184799385,21.8634459986601,2.10412196034956e-82
"ENSG00000175356","SCUBE2","57758",-1.76429410088571,-21.8051542122633,4.68356415805076e-82
"ENSG00000162543","UBXN10","127733",-1.24443360668702,-21.803969594815,4.69896305559286e-82
"ENSG00000120149","MSX2","4488",-0.99388855363886,-21.7602185311729,8.53784945308229e-82
"ENSG00000156219","ART3","419",1.56608167610257,21.714373298808,1.59696957800547e-81
"ENSG00000007402","CACNA2D2","9254",-1.347274789467,-21.6934129465601,2.11157492800203e-81
"ENSG00000174607","UGT8","7368",1.12907134991492,21.6137604094997,6.32197111964515e-81
"ENSG00000213145","CRIP1","1396",-1.21970705723154,-21.5937016137274,8.25443452994491e-81
"ENSG00000081985","IL12RB2","3595",1.65655896474591,21.5197985881364,2.27894267994425e-80
"ENSG00000163072","NOSTRIN","115677",-1.19343008863885,-21.5022539730516,2.87325977390515e-80
"ENSG00000196917","HCAR1","27198",-0.90506648457386,-21.4988752494554,2.97554198252363e-80
"ENSG00000094755","GABRP","2568",1.35379935518009,21.4552880561315,5.38785482124007e-80
"ENSG00000187244","BCAM","4059",-0.915746254836008,-21.431069918754,7.45407185716828e-80
"ENSG00000041353","RAB27B","5874",-0.728611452400879,-21.4216933721259,8.39284164619744e-80
"ENSG00000114547","ROPN1B","152015",1.47019013215065,21.3951375802012,1.19957096814071e-79
"ENSG00000144681","STAC","6769",1.11966634899523,21.3788351587065,1.4871758154042e-79
"ENSG00000142973","CYP4B1","1580",-0.979883649030689,-21.3599308483917,1.91163978236458e-79
"ENSG00000183044","ABAT","18",-1.39738242823933,-21.3465659427142,2.27568125789922e-79
"ENSG00000276644","DACH1","1602",-1.49581713187703,-21.2357673770193,1.04519167926404e-78
"ENSG00000117013","KCNQ4","9132",1.26746730779315,21.0165174688844,2.14276514477731e-77
"ENSG00000134215","VAV3","10451",-1.02466500178288,-21.0071034686613,2.41414090779943e-77
"ENSG00000204531","POU5F1","5460",1.04212317938515,20.999662268939,2.64708703238803e-77
"ENSG00000196208","GREB1","9687",-1.25121609193587,-20.9872224538966,3.110083233184e-77
"ENSG00000050438","SLC4A8","9498",-1.25378009280594,-20.9780651957384,3.49254483974028e-77
"ENSG00000101222","SPEF1","25876",-1.00467002237137,-20.9638191595259,4.20761050091387e-77
"ENSG00000085831","TTC39A","22996",-0.877543858419342,-20.9352496802527,6.17635094580449e-77
"ENSG00000124839","RAB17","64284",-0.719040597857991,-20.7573933698665,7.07827001554217e-76
"ENSG00000166106","ADAMTS15","170689",-1.21202028889372,-20.7460080542158,8.19579693168095e-76
"ENSG00000163364","LINC01116","375295",-0.830861678653541,-20.7003633329525,1.5196818201482e-75
"ENSG00000099812","MISP","126353",-0.780414825250117,-20.6596026543341,2.63416033361328e-75
"ENSG00000148671","ADIRF","10974",-0.867783590019117,-20.5852956539968,7.23219571619665e-75
"ENSG00000144218","AFF3","3899",-1.56678972696591,-20.5600607726843,1.01246717481827e-74
"ENSG00000178796","RIIAD1","284485",-1.16005831850444,-20.5162145484006,1.82899930668134e-74
"ENSG00000111728","ST8SIA1","6489",1.09195455753292,20.4385129848314,5.2495747618182e-74
"ENSG00000081923","ATP8B1","5205",-0.712305800388728,-20.3953170763215,9.38993032896324e-74
"ENSG00000102243","VGLL1","51442",1.33669190179811,20.3920742508203,9.72555334797619e-74
"ENSG00000249684","RP11-423H2.3",NA,-0.989019978892646,-20.3824806944431,1.09876580651767e-73
"ENSG00000136928","GABBR2","9568",1.3759478449311,20.3091356184818,2.96571002846336e-73
"ENSG00000281406","BLACAT1","101669762",1.26037105756406,20.2721995172927,4.86602768069465e-73
"ENSG00000185924","RTN4RL1","146760",-0.992489199153985,-20.2458732496692,6.90688809674853e-73
"ENSG00000068615","REEP1","65055",-0.994270761903313,-20.2281897490116,8.71328992332256e-73
"ENSG00000147642","SYBU","55638",-1.01415207101418,-20.1700918298561,1.90651468221746e-72
"ENSG00000162078","ZG16B","124220",-0.704202484549389,-19.9399678850504,4.31619303167016e-71
"ENSG00000151892","GFRA1","2674",-1.5770232390783,-19.9245061704671,5.27790227078222e-71
"ENSG00000174788","PCP2","126006",-0.848047602681901,-19.8926970167795,8.05529340290044e-71
"ENSG00000134755","DSC2","1824",0.849069970350167,19.8264805109765,1.95887993106902e-70
"ENSG00000143452","HORMAD1","84072",1.50446819952977,19.7355011407111,6.65121394660638e-70
"ENSG00000133328","HRASLS2","54979",-0.893648684428536,-19.6881989311496,1.24985274908667e-69
"ENSG00000104783","KCNN4","3783",0.992553507322282,19.6762594188608,1.45648290196631e-69
"ENSG00000133019","CHRM3","1131",1.10916944194485,19.5703331417531,6.02975936347091e-69
"ENSG00000168907","PLA2G4F","255189",-0.632375399767661,-19.5410809121878,8.87018155844805e-69
"ENSG00000089101","CFAP61","26074",-0.883887703805797,-19.5108967632586,1.32113283399123e-68
"ENSG00000274173","RP4-568C11.4",NA,-0.371768163061017,-19.4805389222402,1.97197663422916e-68
"ENSG00000118307","CASC1","55259",-0.965056411379853,-19.4658120144922,2.38505181541963e-68
"ENSG00000163661","PTX3","5806",1.1515694978974,19.423623886677,4.17258019346037e-68
"ENSG00000166959","MS4A8","83661",-1.28777521627432,-19.3973564202606,5.89230160535199e-68
"ENSG00000167646","DNAAF3","352909",-1.07179696217226,-19.2786666886201,2.87382777434141e-67
"ENSG00000103534","TMC5","79838",-1.07280856125316,-19.2318836130753,5.33659416645628e-67
"ENSG00000160188","RSPH1","89765",-0.859396451693103,-19.1849824308094,9.92031428243948e-67
"ENSG00000167183","PRR15L","79170",-0.427550419834918,-19.1366147031216,1.87960078441613e-66
"ENSG00000104332","SFRP1","6422",1.20365666963896,19.1161076522706,2.45353006015711e-66
"ENSG00000110169","HPX","3263",-1.27487721547053,-19.0972198807793,3.13402666698909e-66
"ENSG00000186832","KRT16","3868",0.905678404923139,19.0382343512888,6.83461895000019e-66
"ENSG00000186007","LEMD1","93273",1.30338878480752,19.0100732500152,9.87593365577434e-66
"ENSG00000168993","CPLX1","10815",-0.869246687772441,-18.9723415924364,1.62079260949158e-65
"ENSG00000185634","SHC4","399694",1.21744151227087,18.9683947062488,1.69596837603783e-65
"ENSG00000170743","SYT9","143425",-1.44755016428013,-18.9622156083948,1.82825306072895e-65
"ENSG00000163694","RBM47","54502",-0.516004477828566,-18.9339910291093,2.64302110486122e-65
"ENSG00000197594","ENPP1","5167",-0.814721829221201,-18.9302565236683,2.7581121794649e-65
"ENSG00000174502","SLC26A9","115019",1.14595840109352,18.8975111792531,4.23366868511128e-65
"ENSG00000203760","CENPW","387103",0.851724490413608,18.8457256580383,8.36684753445992e-65
"ENSG00000104044","OCA2","4948",1.37185880627607,18.8181782627771,1.197864978018e-64
"ENSG00000260807","RP11-161M6.2","115804232",0.904605834169606,18.8043873328081,1.42860817026563e-64
"ENSG00000187045","TMPRSS6","164656",-1.34062707771726,-18.7863393709862,1.80277138675374e-64
"ENSG00000179023","KLHDC7A","127707",-1.21342838106472,-18.7410429941942,3.26449309485135e-64
"ENSG00000170500","LONRF2","164832",-0.990245428017245,-18.7400321175304,3.28631351143518e-64
"ENSG00000227036","LINC00511","400619",0.756705334590749,18.6705074961658,8.19645330178034e-64
"ENSG00000167964","RAB26","25837",-0.845004280017655,-18.6575627367308,9.66309287620543e-64
"ENSG00000082175","PGR","5241",-1.50172620433261,-18.649941848615,1.06176037011801e-63
"ENSG00000172771","EFCAB12","90288",-1.17442270167255,-18.6140199248099,1.69600833427859e-63
"ENSG00000166535","A2ML1","144568",1.12700994959002,18.6084178745991,1.81446557460638e-63
"ENSG00000278621","CTD-2033D15.3",NA,-1.15977931478603,-18.5820751751113,2.55308109493792e-63
"ENSG00000117115","PADI2","11240",0.994765985438437,18.5262378202621,5.30049191027591e-63
"ENSG00000196196","HRCT1","646962",1.06598819215168,18.5053115135341,6.9403654048328e-63
"ENSG00000109846","CRYAB","1410",0.735662417526667,18.5026648833263,7.14130657673985e-63
"ENSG00000168306","ACOX2","8309",-1.3058471651276,-18.4940643356539,7.94826284507429e-63
"ENSG00000158220","ESYT3","83850",0.96650335457427,18.476036319386,1.00166252287347e-62
"ENSG00000261857","MIA","8190",1.34202816500526,18.4427152694572,1.54382241015716e-62
"ENSG00000118242","MREG","55686",-0.674037600222177,-18.4146794294697,2.21896051989159e-62
"ENSG00000267795","SMIM22","440335",-0.515663597324189,-18.3709952351567,3.91700532560598e-62
"ENSG00000134533","RERG","85004",-0.809072471124771,-18.3694660039948,3.97215997945704e-62
"ENSG00000215217","C5orf49","134121",-0.741112341212141,-18.3450956415165,5.43814436976489e-62
"ENSG00000046653","GPM6B","2824",0.67687955754964,18.3421700530688,5.61714428598888e-62
"ENSG00000167608","TMC4","147798",-0.649493471446298,-18.2620993663445,1.59673157036554e-61
"ENSG00000275216","RP11-54H7.4",NA,1.05977017330393,18.260531864949,1.62018224120348e-61
"ENSG00000103528","SYT17","51760",-1.15597871176851,-18.2494072944405,1.86344341110532e-61
"ENSG00000165731","RET","5979",-1.41869725594222,-18.195594320549,3.73881048246676e-61
"ENSG00000003989","SLC7A2","6542",-1.39181475126659,-18.1953456270268,3.73881048246676e-61
"ENSG00000165105","RASEF","158158",-0.521911721075851,-18.189867900054,3.99336547009784e-61
"ENSG00000073792","IGF2BP2","10644",1.04720484410496,18.1772715339475,4.68176635873732e-61
"ENSG00000166780","C16orf45","89927",-1.11192920506958,-18.0860117253798,1.5343373172314e-60
"ENSG00000130513","GDF15","9518",-0.977968735519823,-18.0604027986211,2.13104296742307e-60
"ENSG00000160191","PDE9A","5152",0.832250672203381,18.0496910654937,2.43673809559886e-60
"ENSG00000105388","CEACAM5","1048",-0.965552839139343,-18.0389369743085,2.7878137620078e-60
"ENSG00000112379","ARFGEF3","57221",-0.596646943010003,-18.0256716920724,3.29560489405126e-60
"ENSG00000168743","NPNT","255743",-0.812665535142813,-17.9927573586865,5.03250163464815e-60
"ENSG00000105289","TJP3","27134",-0.441670491227128,-17.9687539777548,6.84100567621573e-60
"ENSG00000254615","RP11-395G23.3",NA,0.960122611830413,17.9578326418026,7.84251192974318e-60
"ENSG00000144354","CDCA7","83879",1.0851623209933,17.9559766271525,7.99011990666864e-60
"ENSG00000116299","KIAA1324","57535",-0.656137962588161,-17.951048244053,8.472828889685e-60
"ENSG00000128298","BAIAP2L2","80115",1.03575449089805,17.9457783678944,9.02491081975031e-60
"ENSG00000088002","SULT2B1","6820",-0.680248244081029,-17.8979344065231,1.67220478497458e-59
"ENSG00000196620","UGT2B15","7366",-1.14510434575966,-17.8743587862866,2.25930704701766e-59
"ENSG00000099864","PALM","5064",-0.863939962462839,-17.8655060569314,2.52103381148782e-59
"ENSG00000258818","RNASE4","6038",-0.72421308029659,-17.8542790585072,2.90115099602858e-59
"ENSG00000225194","LINC00092","100188953",1.49432525038839,17.8460599161447,3.21071750504936e-59
"ENSG00000184709","LRRC26","389816",-0.821905899355122,-17.793361766448,6.32663164203003e-59
"ENSG00000118997","DNAH7","56171",-0.809145968256209,-17.7366717347273,1.31160930839812e-58
"ENSG00000146013","GFRA3","2676",1.10499759913773,17.7297033651682,1.42792682150849e-58
"ENSG00000130045","NXNL2","158046",-1.11025674374927,-17.7039776889778,1.98150154657103e-58
"ENSG00000101425","BPI","671",1.28499473939004,17.6912415581364,2.3242100542266e-58
"ENSG00000102854","MSLN","10232",1.02241207862274,17.68812254823,2.40743815373755e-58
"ENSG00000173210","ABLIM3","22885",-0.960150328337609,-17.6378723335222,4.58444470384044e-58
"ENSG00000214447","FAM187A","100528020",-0.818256807563801,-17.59759706058,7.67004553486587e-58
"ENSG00000141639","MAPK4","5596",1.1843846744948,17.4865331870514,3.19030387845081e-57
"ENSG00000244731","C4A","720",-1.14778609336629,-17.4742090159948,3.7193575183785e-57
"ENSG00000125999","BPIFB1","92747",-0.991029719130474,-17.4523544996275,4.90096481535071e-57
"ENSG00000185904","LINC00839","84856",0.906908365656466,17.4309738899501,6.41789511447636e-57
"ENSG00000007062","PROM1","8842",1.19529945822992,17.4190298326049,7.44459030078716e-57
"ENSG00000186603","HPDL","84842",1.15322159077159,17.3880178608963,1.10288206964507e-56
"ENSG00000065361","ERBB3","2065",-0.416654940673363,-17.3519983596347,1.7416297498504e-56
"ENSG00000268204","CTD-3214H19.6",NA,-0.688226564508542,-17.3200597240974,2.60920506977752e-56
"ENSG00000163873","GRIK3","2899",-0.997869265071336,-17.2940685053483,3.6213650949681e-56
"ENSG00000163735","CXCL5","6374",1.02119058312175,17.2810028773143,4.25950135830649e-56
"ENSG00000260228","RP11-483P21.2","102724163",-0.767510519219243,-17.2719872606335,4.75706880450507e-56
"ENSG00000224389","C4B","721",-1.12510120529532,-17.2609406423686,5.45247667109702e-56
"ENSG00000165591","FAAH2","158584",-0.558930502217199,-17.2230915845998,8.80118469069884e-56
"ENSG00000105419","MEIS3","56917",-0.675429837285996,-17.1953185587233,1.2486744730314e-55
"ENSG00000157388","CACNA1D","776",-0.873049024120553,-17.1870594946275,1.3808952069854e-55
"ENSG00000062038","CDH3","1001",0.661172225472565,17.1692519862392,1.72486872145547e-55
"ENSG00000139629","GALNT6","11226",-0.985220411862634,-17.1490212012782,2.22190312789826e-55
"ENSG00000231367","AC016995.3","101929596",0.911591755641833,17.1275562447731,2.90715268443925e-55
"ENSG00000164076","CAMKV","79012",1.01321453153362,17.1099990117792,3.61864176325925e-55
"ENSG00000151715","TMEM45B","120224",-0.872648654367492,-17.1037600607476,3.89969045319381e-55
"ENSG00000078018","MAP2","4133",0.694163199178533,17.0908988080067,4.5720899432551e-55
"ENSG00000101210","EEF1A2","1917",-1.10953820545121,-17.0696071130432,5.96685753335243e-55
"ENSG00000090539","CHRD","8646",-0.91830691242297,-17.0630685876054,6.45465203593565e-55
"ENSG00000115596","WNT6","7475",1.18449993012862,17.0393703115264,8.68379573704678e-55
"ENSG00000076344","RGS11","8786",-0.761672080824298,-17.0218506845018,1.07992896020709e-54
"ENSG00000132554","RGS22","26166",-1.06762386716522,-17.0065819750863,1.30506923337742e-54
"ENSG00000105695","MAG","4099",-0.968615414372795,-16.9025441112454,4.85707286004479e-54
"ENSG00000103460","TOX3","27324",-0.793027103493575,-16.8997935392607,5.00677134190749e-54
"ENSG00000118849","RARRES1","5918",0.963562753051369,16.8745799024348,6.85732611466385e-54
"ENSG00000101311","FERMT1","55612",0.951215878112939,16.7800537800818,2.25248613002061e-53
"ENSG00000136457","CHAD","1101",-1.57245305938433,-16.7715195941066,2.49740123130407e-53
"ENSG00000133048","CHI3L1","1116",0.937718947324363,16.6931413772865,6.67201834720811e-53
"ENSG00000175592","FOSL1","8061",0.814168370350913,16.6763638350691,8.20344798768146e-53
"ENSG00000152076","CCDC74B","91409",-1.01801499562037,-16.6759362939411,8.21195820274882e-53
"ENSG00000205363","C15orf59","388135",-0.778921663489314,-16.6686815854746,8.95732043546456e-53
"ENSG00000214100","AC079776.2",NA,-1.38826187697898,-16.6597068460116,9.98381020410374e-53
"ENSG00000146090","RASGEF1C","255426",1.07405474930475,16.6356199687405,1.34086029626242e-52
"ENSG00000049283","EPN3","55040",-0.41387801394659,-16.6355480282722,1.34086029626242e-52
"ENSG00000006377","DLX6","1750",1.07692355283348,16.586826431836,2.46066131776102e-52
"ENSG00000150054","MPP7","143098",-0.872801026576836,-16.5504371175269,3.8533486450487e-52
"ENSG00000135773","CAPN9","10753",-0.849362670477776,-16.5503638518409,3.8533486450487e-52
"ENSG00000117399","CDC20","991",0.600466253832185,16.5072952886627,6.57870582097917e-52
"ENSG00000170482","SLC23A1","9963",-0.976631075571736,-16.5030013090891,6.91277839598299e-52
"ENSG00000160307","S100B","6285",0.903609107878517,16.4943313259081,7.67245079150324e-52
"ENSG00000184661","CDCA2","157313",0.580728195164445,16.4872764453806,8.34530356311335e-52
"ENSG00000069482","GAL","51083",0.813612038511311,16.4646024069568,1.1033416497086e-51
"ENSG00000137309","HMGA1","3159",0.601303980034807,16.4521161801585,1.28427032743953e-51
"ENSG00000088386","SLC15A1","6564",1.09510887813448,16.4490975519813,1.32816021896229e-51
"ENSG00000260618","RP11-23N2.4",NA,-0.87720828558625,-16.4465642827506,1.36526956348105e-51
"ENSG00000188001","TPRG1","285386",-1.214058290265,-16.4280167226514,1.71395879270227e-51
"ENSG00000163751","CPA3","1359",-0.789205081025195,-16.4054491970798,2.26205753055638e-51
"ENSG00000233041","PHGR1","644844",-1.22427279464212,-16.3891058803922,2.76211349738176e-51
"ENSG00000114812","VIPR1","7433",-0.625851233828956,-16.3873689078542,2.81126958904977e-51
"ENSG00000100867","DHRS2","10202",-1.32480947023416,-16.386628042192,2.82604243830458e-51
"ENSG00000187889","C1orf168","199920",-0.850553292776374,-16.3763741319517,3.19846173586136e-51
"ENSG00000075461","CACNG4","27092",-0.796820544852176,-16.3743982899021,3.26521264418008e-51
"ENSG00000136943","CTSV","1515",0.597713611086225,16.3634424755293,3.72788735345091e-51
"ENSG00000183837","PNMA3","29944",1.16847157790159,16.3452430961131,4.6575720699167e-51
"ENSG00000152049","KCNE4","23704",-1.04789705949547,-16.3269104412382,5.82810280369122e-51
"ENSG00000197165","SULT1A2","6799",-0.936300345118661,-16.3187600000001,6.4248026359173e-51
"ENSG00000179869","ABCA13","154664",1.20790997214559,16.317025826624,6.53941860031185e-51
"ENSG00000143674","MLK4","84451",0.843166592528562,16.2828357233298,9.9634344474212e-51
"ENSG00000203709","C1orf132",NA,-1.18733166963734,-16.2213769339367,2.12801885271781e-50
"ENSG00000196090","PTPRT","11122",-1.10026086132575,-16.2101387567598,2.43673414580447e-50
"ENSG00000184731","FAM110C","642273",-0.609223282547915,-16.191065101727,3.07453428993526e-50
"ENSG00000141665","FBXO15","201456",-0.895487678279698,-16.1597466038946,4.51345026992752e-50
"ENSG00000142606","MMEL1","79258",-0.737414551505617,-16.1560440734847,4.70712752321281e-50
"ENSG00000111344","RASAL1","8437",0.811144267528195,16.1431514685212,5.50014010618944e-50
"ENSG00000138131","LOXL4","84171",0.880148869864611,16.1426067520065,5.51649975720569e-50
"ENSG00000100302","RASD2","23551",0.730720127802419,16.1372746443979,5.87042369726794e-50
"ENSG00000135374","ELF5","2001",0.996157351617473,16.1337268763781,6.11077190096117e-50
"ENSG00000218416","PP14571","100130449",-1.22811127374401,-16.1139899298132,7.76995870730056e-50
"ENSG00000157193","LRP8","7804",0.881082824034169,16.1062645139482,8.5163958357376e-50
"ENSG00000268104","SLC6A14","11254",0.951567900576005,16.0822884202403,1.14083170519794e-49
"ENSG00000198732","SMOC1","64093",0.914709745875886,16.0814001544044,1.14916755804387e-49
"ENSG00000146233","CYP39A1","51302",0.845045023944314,16.0775023069923,1.20138359172081e-49
"ENSG00000162989","KCNJ3","3760",-1.49221050191082,-16.0434531417274,1.82171945712279e-49
"ENSG00000119938","PPP1R3C","5507",-0.867870078048107,-16.0059129649886,2.88238761243167e-49
"ENSG00000007306","CEACAM7","1087",-0.859069787616543,-15.9914184274662,3.43289682147932e-49
"ENSG00000185761","ADAMTSL5","339366",-0.972181740961702,-15.9238481748615,7.84907590417806e-49
"ENSG00000268496","CTD-2587H19.2",NA,1.12602938939189,15.9165303472197,8.55602111248688e-49
"ENSG00000128833","MYO5C","55930",-0.617768812997948,-15.8964709432719,1.0904849346165e-48
"ENSG00000133808","MICALCL",NA,-0.72406189091733,-15.8871418034539,1.21832025071487e-48
"ENSG00000080854","IGSF9B","22997",-1.10926993953841,-15.8633362648063,1.625374159675e-48
"ENSG00000154654","NCAM2","4685",-0.897962890446303,-15.8586818484061,1.71466302436557e-48
"ENSG00000154928","EPHB1","2047",0.758626258089299,15.8567766537827,1.74895537970629e-48
"ENSG00000131831","RAI2","10742",-0.7854193139076,-15.8553761441323,1.77295751334629e-48
"ENSG00000162545","CAMK2N1","55450",-0.753411673847103,-15.8217776478047,2.66581388269684e-48
"ENSG00000019169","MARCO","8685",1.12293393130188,15.8199394096656,2.71692438156778e-48
"ENSG00000197748","CFAP43","80217",-0.837157719046635,-15.7880678356351,3.99797097097688e-48
"ENSG00000125869","LAMP5","24141",-0.674943951852341,-15.7853475009446,4.11878367014468e-48
"ENSG00000113494","PRLR","5618",-0.571639494137117,-15.7797357317003,4.39589713790393e-48
"ENSG00000167771","RCOR2","283248",0.844021634571028,15.7635304801957,5.33977901605865e-48
"ENSG00000177679","SRRM3","222183",-0.745986420784767,-15.7438553311857,6.76627933342065e-48
"ENSG00000099769","IGFALS","3483",-1.32195237690241,-15.6975159164013,1.18654598065617e-47
"ENSG00000152953","STK32B","55351",-1.19759374827604,-15.6957990941045,1.20749412412122e-47
"ENSG00000171385","KCND3","3752",-1.06940812781849,-15.6491807797855,2.1227512724924e-47
