"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","5/414","13/1876",0.384615384615385,1.74284652545522,1.42985324504608,0.137749784926794,0.999958636784323,0.990930161975215,"1029/119391/2938/2949/2939",5
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","6/414","17/1876",0.352941176470588,1.59931798806479,1.32059363275076,0.151761666553171,0.999958636784323,0.990930161975215,"7366/7364/119391/2938/2949/2939",6
"Human Diseases","Cancer: specific types","hsa05214","Glioma","6/414","17/1876",0.352941176470588,1.59931798806479,1.32059363275076,0.151761666553171,0.999958636784323,0.990930161975215,"399694/1029/7039/10912/25759/816",6
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","7/414","21/1876",0.333333333333333,1.51046698872786,1.25150466479361,0.160696652148857,0.999958636784323,0.990930161975215,"6820/7366/1589/7364/1586/3294/6783",7
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","8/414","25/1876",0.32,1.45004830917874,1.20518314609988,0.166457688695156,0.999958636784323,0.990930161975215,"22977/7366/27306/7364/119391/2938/2949/2939",8
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","8/414","25/1876",0.32,1.45004830917874,1.20518314609988,0.166457688695156,0.999958636784323,0.990930161975215,"6374/90993/6376/2919/5743/2921/6372/2920",8
"Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","8/414","25/1876",0.32,1.45004830917874,1.20518314609988,0.166457688695156,0.999958636784323,0.990930161975215,"2625/65266/4326/90993/107/10568/111/1591",8
"Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","10/414","33/1876",0.303030303030303,1.37315180793442,1.1505539102523,0.172305312660815,0.999958636784323,0.990930161975215,"9132/1131/776/3760/90993/107/3761/1128/111/816",10
"Organismal Systems","Nervous system","hsa04727","GABAergic synapse","10/414","33/1876",0.303030303030303,1.37315180793442,1.1505539102523,0.172305312660815,0.999958636784323,0.990930161975215,"2568/18/9568/776/27165/107/6538/111/2564/5334",10
"Human Diseases","Cancer: specific types","hsa05218","Melanoma","6/414","18/1876",0.333333333333333,1.51046698872786,1.15773238008944,0.187637112514951,0.999958636784323,0.990930161975215,"1029/10912/4233/8817/2255/2254",6
"Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","7/414","22/1876",0.318181818181818,1.44180939833114,1.10896680347352,0.193570036757035,0.999958636784323,0.990930161975215,"54979/5733/107/5743/111/5346/4886",7
"Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","21/414","79/1876",0.265822784810127,1.20454962392222,0.988246563304403,0.195800783104231,0.999958636784323,0.990930161975215,"2066/4137/9254/255189/5979/776/27092/84451/4254/4902/8912/1852/7039/10912/1846/4233/8817/2255/2254/2261/3815",21
"Organismal Systems","Endocrine system","hsa04916","Melanogenesis","9/414","30/1876",0.3,1.35942028985507,1.05578257355882,0.19849919045679,0.999958636784323,0.990930161975215,"8326/7475/4254/90993/107/5443/111/816/3815",9
"Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","4/414","11/1876",0.363636363636364,1.6477821695213,1.1463389116897,0.209213140704765,0.999958636784323,0.990930161975215,"7298/8836/9429/2348",4
"Cellular Processes","Cell motility","hsa04814","Motor proteins","15/414","55/1876",0.272727272727273,1.23583662714097,0.944419068505273,0.214442590543943,0.999958636784323,0.990930161975215,"83657/7802/56171/55930/113220/3800/11004/84700/27019/1780/547/1770/7139/7138/8701",15
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","5/414","15/1876",0.333333333333333,1.51046698872786,1.05600804131197,0.220755891422688,0.999958636784323,0.990930161975215,"6833/154664/26154/9429/368",5
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","5/414","15/1876",0.333333333333333,1.51046698872786,1.05600804131197,0.220755891422688,0.999958636784323,0.990930161975215,"2919/4233/2921/5803/2920",5
"Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","6/414","19/1876",0.315789473684211,1.43096872616323,1.00448562267109,0.226402912780019,0.999958636784323,0.990930161975215,"399694/7039/4233/9542/25759/2261",6
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","10/414","35/1876",0.285714285714286,1.29468599033816,0.936254111220282,0.22724929828093,0.999958636784323,0.990930161975215,"991/1029/10403/90381/993/4998/10912/23594/5347/890",10
"Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","10/414","35/1876",0.285714285714286,1.29468599033816,0.936254111220282,0.22724929828093,0.999958636784323,0.990930161975215,"776/1589/90993/8912/185/107/5443/111/477/816",10
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","7/414","23/1876",0.304347826086957,1.37912203318631,0.973267795889047,0.228848196331493,0.999958636784323,0.990930161975215,"115019/10568/79901/477/55503/7018/4496",7
"Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","17/414","65/1876",0.261538461538462,1.18513563730955,0.808192096170051,0.251110378044113,0.999958636784323,0.990930161975215,"8645/3783/6564/1359/1299/117247/5646/59272/169044/1360/1297/1287/477/1286/6505/1288/1285",17
"Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","9/414","32/1876",0.28125,1.27445652173913,0.83309630102359,0.260503372572486,0.999958636784323,0.990930161975215,"399694/90993/107/25759/1287/111/1286/1288/1285",9
"Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","4/414","12/1876",0.333333333333333,1.51046698872786,0.943761923029641,0.262538879363747,0.999958636784323,0.990930161975215,"1917/2919/2921/2920",4
"Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","7/414","24/1876",0.291666666666667,1.32165861513688,0.843737667029515,0.266094030785235,0.999958636784323,0.990930161975215,"10815/6538/6571/6857/6506/6505/6511",7
"Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","14/414","53/1876",0.264150943396226,1.19697384012396,0.773891849167074,0.266171676845127,0.999958636784323,0.990930161975215,"8326/9620/6422/7475/8061/4316/4776/164284/57216/816/343637/11197/22943/59352",14
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","5/414","16/1876",0.3125,1.41606280193237,0.889179679066163,0.266864420546467,0.999958636784323,0.990930161975215,"27306/119391/2938/2949/2939",5
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","6/414","20/1876",0.3,1.35942028985507,0.859717411198452,0.267454580104336,0.999958636784323,0.990930161975215,"29968/7366/7364/1728/195814/8836",6
"Organismal Systems","Endocrine system","hsa04929","GnRH secretion","6/414","20/1876",0.3,1.35942028985507,0.859717411198452,0.267454580104336,0.999958636784323,0.990930161975215,"3767/9568/3783/776/3760/8912",6
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","6/414","20/1876",0.3,1.35942028985507,0.859717411198452,0.267454580104336,0.999958636784323,0.990930161975215,"991/1029/90993/3249/890/1960",6
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","11/414","41/1876",0.268292682926829,1.21574172263462,0.743079288301825,0.28232145101681,0.999958636784323,0.990930161975215,"7802/2066/56171/3800/283/27019/9542/6506/1770/2890/8701",11
"Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","10/414","37/1876",0.27027027027027,1.2247029638334,0.734422406854826,0.287916061838732,0.999958636784323,0.990930161975215,"8326/5460/7475/6926/3400/1749/1852/5013/658/2261",10
"Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","9/414","33/1876",0.272727272727273,1.23583662714097,0.727164515267341,0.293577645039364,0.999958636784323,0.990930161975215,"255189/776/3760/10411/260293/6571/5743/111/1644",9
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","7/414","25/1876",0.28,1.2687922705314,0.719798091981509,0.3048414971536,0.999958636784323,0.990930161975215,"7366/27306/7364/119391/2938/2949/2939",7
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","7/414","25/1876",0.28,1.2687922705314,0.719798091981509,0.3048414971536,0.999958636784323,0.990930161975215,"776/1029/2305/4776/993/10912/890",7
"Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","7/414","25/1876",0.28,1.2687922705314,0.719798091981509,0.3048414971536,0.999958636784323,0.990930161975215,"776/90993/6571/111/816/1644/2890",7
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","6/414","21/1876",0.285714285714286,1.29468599033816,0.722477456331956,0.310157751286528,0.999958636784323,0.990930161975215,"2066/399694/7039/9542/25759/816",6
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","6/414","21/1876",0.285714285714286,1.29468599033816,0.722477456331956,0.310157751286528,0.999958636784323,0.990930161975215,"10912/5743/1287/1286/1288/1285",6
"Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","5/414","17/1876",0.294117647058824,1.33276499005399,0.733245682290725,0.314823901377007,0.999958636784323,0.990930161975215,"255189/776/107/111/816",5
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","20/414","81/1876",0.246913580246914,1.11886443609471,0.581820926576837,0.321537554234427,0.999958636784323,0.990930161975215,"7802/8326/4137/1131/56171/776/7475/7345/3800/27019/6261/5743/1128/6263/816/489/1770/2890/22943/8701",20
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","9/414","34/1876",0.264705882352941,1.19948849104859,0.624510308070354,0.327641812714744,0.999958636784323,0.990930161975215,"7802/56171/3800/90993/27019/6506/1770/2890/8701",9
"Organismal Systems","Digestive system","hsa04976","Bile secretion","8/414","30/1876",0.266666666666667,1.20837359098229,0.612089000978992,0.335889901032009,0.999958636784323,0.990930161975215,"7366/107/7364/111/477/9429/6579/366",8
"Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","14/414","56/1876",0.25,1.13285024154589,0.536967237111193,0.345381476354203,0.999958636784323,0.990930161975215,"9254/776/27092/10411/90993/6332/185/107/111/477/64208/816/489/7139",14
"Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","13/414","52/1876",0.25,1.13285024154589,0.51686690298135,0.354457224835107,0.999958636784323,0.990930161975215,"776/90993/4776/150/1259/185/107/3778/111/477/152/489/4880",13
"Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","5/414","18/1876",0.277777777777778,1.25872249060655,0.586779187384975,0.363741897093183,0.999958636784323,0.990930161975215,"8326/7475/2737/10912/650",5
"Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","12/414","48/1876",0.25,1.13285024154589,0.496046045356513,0.364102238861542,0.999958636784323,0.990930161975215,"4488/8061/991/4316/1029/90993/4776/107/7850/890/115650/111",12
"Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","4/414","14/1876",0.285714285714286,1.29468599033816,0.588790493503061,0.374233566169498,0.999958636784323,0.990930161975215,"399694/55964/4233/25759",4
"Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","7/414","27/1876",0.259259259259259,1.17480765789945,0.486744441722295,0.384944714228252,0.999958636784323,0.990930161975215,"367/5241/991/107/5347/111/816",7
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","7/414","27/1876",0.259259259259259,1.17480765789945,0.486744441722295,0.384944714228252,0.999958636784323,0.990930161975215,"115019/4233/119391/1728/2938/2949/2939",7
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","3/414","10/1876",0.3,1.35942028985507,0.606280905628872,0.385196334863584,0.999958636784323,0.990930161975215,"7298/875/10841",3
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","3/414","10/1876",0.3,1.35942028985507,0.606280905628872,0.385196334863584,0.999958636784323,0.990930161975215,"7298/9429/2348",3
"Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","6/414","23/1876",0.260869565217391,1.18210459987398,0.467492065947814,0.39800636114224,0.999958636784323,0.990930161975215,"5241/993/107/5347/890/111",6
"Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","5/414","19/1876",0.263157894736842,1.19247393846936,0.448610983104436,0.412791534347884,0.999958636784323,0.990930161975215,"367/90993/7039/7850/2348",5
"Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","4/414","15/1876",0.266666666666667,1.20837359098229,0.431064481216935,0.430043629713793,0.999958636784323,0.990930161975215,"7368/54979/255189/8399",4
"Organismal Systems","Nervous system","hsa04730","Long-term depression","4/414","15/1876",0.266666666666667,1.20837359098229,0.431064481216935,0.430043629713793,0.999958636784323,0.990930161975215,"255189/6261/1394/2890",4
"Human Diseases","Substance dependence","hsa05030","Cocaine addiction","4/414","15/1876",0.266666666666667,1.20837359098229,0.431064481216935,0.430043629713793,0.999958636784323,0.990930161975215,"90993/6571/111/1644",4
"Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","9/414","37/1876",0.243243243243243,1.10223266745006,0.334138724327327,0.432764289926332,0.999958636784323,0.990930161975215,"776/3760/8912/107/6261/111/6263/816/2890",9
"Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","9/414","37/1876",0.243243243243243,1.10223266745006,0.334138724327327,0.432764289926332,0.999958636784323,0.990930161975215,"399694/1029/5268/993/27165/4233/5743/2261/1591",9
"Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","8/414","33/1876",0.242424242424242,1.09852144634753,0.303775120282384,0.448208829831794,0.999958636784323,0.990930161975215,"2568/776/3760/107/5743/111/2564/2890",8
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","3/414","11/1876",0.272727272727273,1.23583662714097,0.417345081747369,0.45119003267314,0.999958636784323,0.990930161975215,"54979/255189/8399",3
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","3/414","11/1876",0.272727272727273,1.23583662714097,0.417345081747369,0.45119003267314,0.999958636784323,0.990930161975215,"123099/7368/55512",3
"Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","3/414","11/1876",0.272727272727273,1.23583662714097,0.417345081747369,0.45119003267314,0.999958636784323,0.990930161975215,"6489/2651/2525",3
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","3/414","11/1876",0.272727272727273,1.23583662714097,0.417345081747369,0.45119003267314,0.999958636784323,0.990930161975215,"5167/377841/7298",3
"Organismal Systems","Aging","hsa04211","Longevity regulating pathway","3/414","11/1876",0.272727272727273,1.23583662714097,0.417345081747369,0.45119003267314,0.999958636784323,0.990930161975215,"90993/107/111",3
"Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","14/414","60/1876",0.233333333333333,1.0573268921095,0.240106115225572,0.456409513160331,0.999958636784323,0.990930161975215,"54979/255189/399694/8437/4254/8399/7039/4233/25759/8817/2255/2254/2261/3815",14
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","5/414","20/1876",0.25,1.13285024154589,0.317771892580073,0.4612371857624,0.999958636784323,0.990930161975215,"1515/8739/10912/597/3002",5
"Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","5/414","20/1876",0.25,1.13285024154589,0.317771892580073,0.4612371857624,0.999958636784323,0.990930161975215,"3752/6261/489/2890/6511",5
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","7/414","29/1876",0.241379310344828,1.09378644011328,0.270790062820372,0.465516517397818,0.999958636784323,0.990930161975215,"4137/7345/3800/6571/111/6263/816",7
"Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","9/414","38/1876",0.236842105263158,1.07322654462243,0.242613356599496,0.467817284089175,0.999958636784323,0.990930161975215,"776/3760/3800/90993/6571/111/816/1644/2890",9
"Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","9/414","38/1876",0.236842105263158,1.07322654462243,0.242613356599496,0.467817284089175,0.999958636784323,0.990930161975215,"8326/399694/7475/10912/4233/25759/8817/2255/2254",9
"Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","11/414","47/1876",0.234042553191489,1.06054065165999,0.22362290653297,0.469183593649868,0.999958636784323,0.990930161975215,"255189/776/8399/185/107/136/3778/111/10267/5588/4880",11
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","4/414","16/1876",0.25,1.13285024154589,0.283918039759878,0.484436699436234,0.999958636784323,0.990930161975215,"4776/5743/26253/1960",4
"Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","3/414","12/1876",0.25,1.13285024154589,0.245616273343676,0.514073750442938,0.999958636784323,0.990930161975215,"3767/6833/776",3
"Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","8/414","35/1876",0.228571428571429,1.03574879227053,0.113578367590657,0.521725130848726,0.999958636784323,0.990930161975215,"7850/119391/1728/2938/658/2949/2939/4880",8
"Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","6/414","26/1876",0.230769230769231,1.04570791527313,0.124858853781553,0.527483660681452,0.999958636784323,0.990930161975215,"10451/399694/154064/79465/25759/3002",6
"Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","7/414","31/1876",0.225806451612903,1.02321957300919,0.0693528018230576,0.543409877188552,0.999958636784323,0.990930161975215,"79875/56963/8646/3400/650/658/7018",7
"Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","7/414","31/1876",0.225806451612903,1.02321957300919,0.0693528018230576,0.543409877188552,0.999958636784323,0.990930161975215,"255189/5029/107/162514/111/816/5588",7
"Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","5/414","22/1876",0.227272727272727,1.02986385595081,0.0749599827397606,0.553911675154058,0.999958636784323,0.990930161975215,"2099/117247/1733/477/489",5
"Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","6/414","27/1876",0.222222222222222,1.00697799248524,0.0194299214198255,0.568209073953795,0.999958636784323,0.990930161975215,"1131/107/111/477/816/6752",6
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","7/414","32/1876",0.21875,0.991243961352657,-0.0265784298456372,0.580562347840415,0.999958636784323,0.990930161975215,"8309/2173/3158/11001/440503/336/5346",7
"Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","7/414","32/1876",0.21875,0.991243961352657,-0.0265784298456372,0.580562347840415,0.999958636784323,0.990930161975215,"9254/776/27092/3270/477/489/7139",7
"Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","24/414","111/1876",0.216216216216216,0.979762371066719,-0.116943445006877,0.585615887829606,0.999958636784323,0.990930161975215,"2066/4602/5979/1101/5618/4254/1299/4902/90993/3696/7039/4233/8817/1297/1128/2255/1287/1286/7060/2254/2261/3815/1288/1285",24
