"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901654","response to ketone","7/122","68/3645",0.102941176470588,3.07557859209257,3.21474808900172,0.00705466657098364,0.325027574591704,0.315175029357703,"ENSG00000140538/ENSG00000100146/ENSG00000069702/ENSG00000104332/ENSG00000134760/ENSG00000164742/ENSG00000159184",7
"GO:0030317","flagellated sperm motility","5/122","37/3645",0.135135135135135,4.03743907842269,3.45531743536935,0.00714672278318017,0.325027574591704,0.315175029357703,"ENSG00000006128/ENSG00000159648/ENSG00000163879/ENSG00000107954/ENSG00000114547",5
"GO:0097722","sperm motility","5/122","37/3645",0.135135135135135,4.03743907842269,3.45531743536935,0.00714672278318017,0.325027574591704,0.315175029357703,"ENSG00000006128/ENSG00000159648/ENSG00000163879/ENSG00000107954/ENSG00000114547",5
"GO:0048863","stem cell differentiation","8/122","86/3645",0.0930232558139535,2.77926038886771,3.10697329057064,0.00745964912854917,0.325027574591704,0.315175029357703,"ENSG00000124205/ENSG00000100146/ENSG00000143867/ENSG00000112183/ENSG00000186847/ENSG00000012171/ENSG00000104332/ENSG00000091831",8
"GO:0007405","neuroblast proliferation","4/122","24/3645",0.166666666666667,4.97950819672131,3.63943141826861,0.00755153587295888,0.325027574591704,0.315175029357703,"ENSG00000100146/ENSG00000064309/ENSG00000168329/ENSG00000117407",4
"GO:0021782","glial cell development","6/122","53/3645",0.113207547169811,3.38230745437674,3.25072595153157,0.00787646111041462,0.325027574591704,0.315175029357703,"ENSG00000131095/ENSG00000148053/ENSG00000140538/ENSG00000100146/ENSG00000143546/ENSG00000163220",6
"GO:2001233","regulation of apoptotic signaling pathway","8/122","87/3645",0.0919540229885057,2.74731486715659,3.06930894088945,0.00798978174036589,0.325027574591704,0.315175029357703,"ENSG00000141682/ENSG00000143546/ENSG00000163220/ENSG00000168329/ENSG00000112981/ENSG00000104332/ENSG00000164879/ENSG00000138696",8
"GO:0031175","neuron projection development","20/122","340/3645",0.0588235294117647,1.75747348119576,2.72919104429544,0.0081671134509506,0.325027574591704,0.315175029357703,"ENSG00000131095/ENSG00000143126/ENSG00000148053/ENSG00000108830/ENSG00000140538/ENSG00000124205/ENSG00000081479/ENSG00000146038/ENSG00000163220/ENSG00000117407/ENSG00000106278/ENSG00000012171/ENSG00000104332/ENSG00000120729/ENSG00000196090/ENSG00000133067/ENSG00000138696/ENSG00000164742/ENSG00000107954/ENSG00000151892",20
"GO:0050926","regulation of positive chemotaxis","3/122","13/3645",0.230769230769231,6.89470365699874,3.96162634347789,0.00818340519757749,0.325027574591704,0.315175029357703,"ENSG00000140538/ENSG00000117407/ENSG00000172232",3
"GO:0050927","positive regulation of positive chemotaxis","3/122","13/3645",0.230769230769231,6.89470365699874,3.96162634347789,0.00818340519757749,0.325027574591704,0.315175029357703,"ENSG00000140538/ENSG00000117407/ENSG00000172232",3
"GO:0050931","pigment cell differentiation","3/122","13/3645",0.230769230769231,6.89470365699874,3.96162634347789,0.00818340519757749,0.325027574591704,0.315175029357703,"ENSG00000124205/ENSG00000100146/ENSG00000104044",3
"GO:0060343","trabecula formation","3/122","13/3645",0.230769230769231,6.89470365699874,3.96162634347789,0.00818340519757749,0.325027574591704,0.315175029357703,"ENSG00000069702/ENSG00000104332/ENSG00000136457",3
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/122","13/3645",0.230769230769231,6.89470365699874,3.96162634347789,0.00818340519757749,0.325027574591704,0.315175029357703,"ENSG00000141682/ENSG00000104332/ENSG00000138696",3
"GO:1990090","cellular response to nerve growth factor stimulus","3/122","13/3645",0.230769230769231,6.89470365699874,3.96162634347789,0.00818340519757749,0.325027574591704,0.315175029357703,"ENSG00000148053/ENSG00000140538/ENSG00000006128",3
"GO:0008406","gonad development","7/122","70/3645",0.1,2.98770491803279,3.12446516546814,0.00825627327889762,0.325027574591704,0.315175029357703,"ENSG00000143867/ENSG00000081479/ENSG00000082175/ENSG00000104332/ENSG00000138696/ENSG00000091831/ENSG00000151892",7
"GO:0009165","nucleotide biosynthetic process","4/122","25/3645",0.16,4.78032786885246,3.5290512463173,0.00876129234753907,0.331382998792213,0.321337801890133,"ENSG00000115919/ENSG00000117009/ENSG00000112981/ENSG00000164742",4
"GO:2000179","positive regulation of neural precursor cell proliferation","4/122","25/3645",0.16,4.78032786885246,3.5290512463173,0.00876129234753907,0.331382998792213,0.321337801890133,"ENSG00000100146/ENSG00000081479/ENSG00000064309/ENSG00000168329",4
"GO:0045137","development of primary sexual characteristics","7/122","72/3645",0.0972222222222222,2.9047131147541,3.03733077199324,0.00960272445091346,0.343966233663277,0.333539601767833,"ENSG00000143867/ENSG00000081479/ENSG00000082175/ENSG00000104332/ENSG00000138696/ENSG00000091831/ENSG00000151892",7
"GO:0006935","chemotaxis","13/122","189/3645",0.0687830687830688,2.05503512880562,2.77155648068529,0.00967893303520675,0.343966233663277,0.333539601767833,"ENSG00000140538/ENSG00000124205/ENSG00000143546/ENSG00000163220/ENSG00000168329/ENSG00000117407/ENSG00000166091/ENSG00000012171/ENSG00000179388/ENSG00000133067/ENSG00000134830/ENSG00000172232/ENSG00000143556",13
"GO:0042330","taxis","13/122","189/3645",0.0687830687830688,2.05503512880562,2.77155648068529,0.00967893303520675,0.343966233663277,0.333539601767833,"ENSG00000140538/ENSG00000124205/ENSG00000143546/ENSG00000163220/ENSG00000168329/ENSG00000117407/ENSG00000166091/ENSG00000012171/ENSG00000179388/ENSG00000133067/ENSG00000134830/ENSG00000172232/ENSG00000143556",13
"GO:0007286","spermatid development","5/122","40/3645",0.125,3.73463114754098,3.23585382793447,0.00996177189981051,0.343966233663277,0.333539601767833,"ENSG00000112981/ENSG00000163879/ENSG00000104044/ENSG00000107954/ENSG00000114547",5
"GO:0035929","steroid hormone secretion","3/122","14/3645",0.214285714285714,6.40222482435597,3.76822065301318,0.0101638544939382,0.343966233663277,0.333539601767833,"ENSG00000119147/ENSG00000006128/ENSG00000126562",3
"GO:1990089","response to nerve growth factor","3/122","14/3645",0.214285714285714,6.40222482435597,3.76822065301318,0.0101638544939382,0.343966233663277,0.333539601767833,"ENSG00000148053/ENSG00000140538/ENSG00000006128",3
"GO:0050767","regulation of neurogenesis","10/122","130/3645",0.0769230769230769,2.29823455233291,2.8046259819738,0.0108734843009928,0.361224038543682,0.35027427163904,"ENSG00000131095/ENSG00000148053/ENSG00000108830/ENSG00000140538/ENSG00000100146/ENSG00000081479/ENSG00000064309/ENSG00000168329/ENSG00000106278/ENSG00000107954",10
"GO:0007422","peripheral nervous system development","5/122","41/3645",0.121951219512195,3.64354258296681,3.16736873607206,0.0110483246625595,0.361224038543682,0.35027427163904,"ENSG00000148053/ENSG00000140538/ENSG00000100146/ENSG00000117407/ENSG00000179388",5
"GO:0170040","proteinogenic amino acid catabolic process","4/122","27/3645",0.148148148148148,4.42622950819672,3.32488653994894,0.0115455641001876,0.371189885821031,0.359938024667251,"ENSG00000115919/ENSG00000117009/ENSG00000146151/ENSG00000167701",4
"GO:0042063","gliogenesis","10/122","132/3645",0.0757575757575758,2.26341281669151,2.7510972760835,0.0120401353442752,0.373703213179022,0.362375165653937,"ENSG00000131095/ENSG00000148053/ENSG00000140538/ENSG00000100146/ENSG00000081479/ENSG00000143546/ENSG00000163220/ENSG00000168329/ENSG00000106278/ENSG00000172232",10
"GO:1901605","alpha-amino acid metabolic process","6/122","58/3645",0.103448275862069,3.09072922555116,2.98647495104809,0.0121273048396367,0.373703213179022,0.362375165653937,"ENSG00000115919/ENSG00000117009/ENSG00000146151/ENSG00000167701/ENSG00000100031/ENSG00000104044",6
"GO:0048515","spermatid differentiation","5/122","42/3645",0.119047619047619,3.55679156908665,3.10099179840016,0.0122132554364138,0.373703213179022,0.362375165653937,"ENSG00000112981/ENSG00000163879/ENSG00000104044/ENSG00000107954/ENSG00000114547",5
"GO:0002224","toll-like receptor signaling pathway","3/122","15/3645",0.2,5.97540983606557,3.59280755510027,0.0123986550769608,0.373703213179022,0.362375165653937,"ENSG00000143546/ENSG00000163220/ENSG00000091831",3
"GO:0170035","L-amino acid catabolic process","4/122","28/3645",0.142857142857143,4.26814988290398,3.23012630842404,0.0131283562880507,0.389006374004587,0.377214442501514,"ENSG00000115919/ENSG00000117009/ENSG00000146151/ENSG00000167701",4
"GO:0120031","plasma membrane bounded cell projection assembly","8/122","95/3645",0.0842105263157895,2.51596203623814,2.7857922736697,0.0133097048648537,0.389006374004587,0.377214442501514,"ENSG00000143126/ENSG00000178965/ENSG00000183833/ENSG00000146038/ENSG00000112981/ENSG00000163879/ENSG00000171811/ENSG00000107954",8
"GO:0030307","positive regulation of cell growth","5/122","44/3645",0.113636363636364,3.39511922503726,2.97409400937419,0.0147878984390501,0.399001272003981,0.386906365638631,"ENSG00000108830/ENSG00000140538/ENSG00000143546/ENSG00000163220/ENSG00000104332",5
"GO:0046660","female sex differentiation","5/122","44/3645",0.113636363636364,3.39511922503726,2.97409400937419,0.0147878984390501,0.399001272003981,0.386906365638631,"ENSG00000081479/ENSG00000082175/ENSG00000104332/ENSG00000138696/ENSG00000091831",5
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","3/122","16/3645",0.1875,5.60194672131148,3.43258161035836,0.0148927379908173,0.399001272003981,0.386906365638631,"ENSG00000141682/ENSG00000104332/ENSG00000138696",3
"GO:0014002","astrocyte development","3/122","16/3645",0.1875,5.60194672131148,3.43258161035836,0.0148927379908173,0.399001272003981,0.386906365638631,"ENSG00000131095/ENSG00000143546/ENSG00000163220",3
"GO:0033280","response to vitamin D","3/122","16/3645",0.1875,5.60194672131148,3.43258161035836,0.0148927379908173,0.399001272003981,0.386906365638631,"ENSG00000064309/ENSG00000113739/ENSG00000104332",3
"GO:1902692","regulation of neuroblast proliferation","3/122","16/3645",0.1875,5.60194672131148,3.43258161035836,0.0148927379908173,0.399001272003981,0.386906365638631,"ENSG00000100146/ENSG00000064309/ENSG00000168329",3
"GO:0032103","positive regulation of response to external stimulus","12/122","180/3645",0.0666666666666667,1.99180327868852,2.53935226031019,0.0161273607480309,0.413358631758247,0.400828511437289,"ENSG00000140538/ENSG00000124205/ENSG00000143546/ENSG00000163220/ENSG00000168329/ENSG00000117407/ENSG00000006128/ENSG00000198535/ENSG00000145777/ENSG00000172232/ENSG00000091831/ENSG00000143556",12
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","5/122","45/3645",0.111111111111111,3.31967213114754,2.91336158394606,0.016202192003523,0.413358631758247,0.400828511437289,"ENSG00000081479/ENSG00000069702/ENSG00000104332/ENSG00000147255/ENSG00000171243",5
"GO:0030509","BMP signaling pathway","6/122","62/3645",0.0967741935483871,2.89132734003173,2.79480762268717,0.0165319998413222,0.413358631758247,0.400828511437289,"ENSG00000081479/ENSG00000069702/ENSG00000104332/ENSG00000143768/ENSG00000171243/ENSG00000138696",6
"GO:1901606","alpha-amino acid catabolic process","4/122","30/3645",0.133333333333333,3.98360655737705,3.05323904421062,0.0166935984623193,0.413358631758247,0.400828511437289,"ENSG00000115919/ENSG00000117009/ENSG00000146151/ENSG00000167701",4
"GO:0030031","cell projection assembly","8/122","99/3645",0.0808080808080808,2.41430700447094,2.65463430180656,0.0167797021768805,0.413358631758247,0.400828511437289,"ENSG00000143126/ENSG00000178965/ENSG00000183833/ENSG00000146038/ENSG00000112981/ENSG00000163879/ENSG00000171811/ENSG00000107954",8
"GO:0007409","axonogenesis","12/122","181/3645",0.0662983425414365,1.98079884068472,2.51850645029818,0.0167900022954535,0.413358631758247,0.400828511437289,"ENSG00000143126/ENSG00000148053/ENSG00000108830/ENSG00000140538/ENSG00000124205/ENSG00000117407/ENSG00000106278/ENSG00000012171/ENSG00000120729/ENSG00000133067/ENSG00000138696/ENSG00000164742",12
"GO:0048066","developmental pigmentation","3/122","17/3645",0.176470588235294,5.27242044358727,3.28531929162298,0.0176496504901713,0.413358631758247,0.400828511437289,"ENSG00000124205/ENSG00000100146/ENSG00000104044",3
"GO:0061383","trabecula morphogenesis","3/122","17/3645",0.176470588235294,5.27242044358727,3.28531929162298,0.0176496504901713,0.413358631758247,0.400828511437289,"ENSG00000069702/ENSG00000104332/ENSG00000136457",3
"GO:0007623","circadian rhythm","5/122","46/3645",0.108695652173913,3.24750534568781,2.85431239710307,0.0177040165416508,0.413358631758247,0.400828511437289,"ENSG00000148053/ENSG00000140538/ENSG00000133256/ENSG00000179388/ENSG00000164742",5
"GO:0014013","regulation of gliogenesis","5/122","46/3645",0.108695652173913,3.24750534568781,2.85431239710307,0.0177040165416508,0.413358631758247,0.400828511437289,"ENSG00000131095/ENSG00000140538/ENSG00000100146/ENSG00000081479/ENSG00000106278",5
"GO:0050921","positive regulation of chemotaxis","6/122","63/3645",0.0952380952380952,2.84543325526932,2.74927766774368,0.0177857783493699,0.413358631758247,0.400828511437289,"ENSG00000140538/ENSG00000124205/ENSG00000168329/ENSG00000117407/ENSG00000172232/ENSG00000143556",6
"GO:0050920","regulation of chemotaxis","7/122","82/3645",0.0853658536585366,2.55047980807677,2.64227434298981,0.0188375745104509,0.432591443222141,0.419478319612422,"ENSG00000140538/ENSG00000124205/ENSG00000168329/ENSG00000117407/ENSG00000134830/ENSG00000172232/ENSG00000143556",7
"GO:0090090","negative regulation of canonical Wnt signaling pathway","5/122","47/3645",0.106382978723404,3.17840948726892,2.79685948025986,0.0192953993326443,0.437232947832255,0.423979126516557,"ENSG00000100146/ENSG00000064309/ENSG00000104332/ENSG00000120057/ENSG00000171243",5
"GO:0048608","reproductive structure development","8/122","102/3645",0.0784313725490196,2.34329797492768,2.56035182872884,0.0197812600630693,0.437232947832255,0.423979126516557,"ENSG00000143867/ENSG00000081479/ENSG00000082175/ENSG00000104332/ENSG00000138696/ENSG00000091831/ENSG00000151892/ENSG00000159184",8
"GO:0061458","reproductive system development","8/122","102/3645",0.0784313725490196,2.34329797492768,2.56035182872884,0.0197812600630693,0.437232947832255,0.423979126516557,"ENSG00000143867/ENSG00000081479/ENSG00000082175/ENSG00000104332/ENSG00000138696/ENSG00000091831/ENSG00000151892/ENSG00000159184",8
"GO:0009072","aromatic amino acid metabolic process","3/122","18/3645",0.166666666666667,4.97950819672131,3.14923200347464,0.0206716663175135,0.437232947832255,0.423979126516557,"ENSG00000115919/ENSG00000117009/ENSG00000104044",3
"GO:0060603","mammary gland duct morphogenesis","3/122","18/3645",0.166666666666667,4.97950819672131,3.14923200347464,0.0206716663175135,0.437232947832255,0.423979126516557,"ENSG00000082175/ENSG00000171243/ENSG00000091831",3
"GO:0009063","amino acid catabolic process","4/122","32/3645",0.125,3.73463114754098,2.89102962760897,0.0208124581550605,0.437232947832255,0.423979126516557,"ENSG00000115919/ENSG00000117009/ENSG00000146151/ENSG00000167701",4
"GO:0014015","positive regulation of gliogenesis","4/122","32/3645",0.125,3.73463114754098,2.89102962760897,0.0208124581550605,0.437232947832255,0.423979126516557,"ENSG00000131095/ENSG00000100146/ENSG00000081479/ENSG00000106278",4
"GO:0009968","negative regulation of signal transduction","19/122","348/3645",0.0545977011494253,1.63121820237422,2.3036815303368,0.0208529969935549,0.437232947832255,0.423979126516557,"ENSG00000135063/ENSG00000100146/ENSG00000081479/ENSG00000133256/ENSG00000064309/ENSG00000069702/ENSG00000168329/ENSG00000112981/ENSG00000104332/ENSG00000108370/ENSG00000164879/ENSG00000196090/ENSG00000134757/ENSG00000120057/ENSG00000214456/ENSG00000147255/ENSG00000171243/ENSG00000107954/ENSG00000091831",19
"GO:0048609","multicellular organismal reproductive process","13/122","210/3645",0.0619047619047619,1.84953161592506,2.35960115810455,0.0218869966286978,0.450165180851267,0.436519345378135,"ENSG00000183833/ENSG00000113739/ENSG00000082175/ENSG00000112981/ENSG00000006128/ENSG00000100031/ENSG00000134760/ENSG00000163879/ENSG00000138696/ENSG00000104044/ENSG00000107954/ENSG00000114547/ENSG00000091831",13
"GO:0006520","amino acid metabolic process","6/122","66/3645",0.0909090909090909,2.71609538002981,2.61785337730217,0.0219365095904713,0.450165180851267,0.436519345378135,"ENSG00000115919/ENSG00000117009/ENSG00000146151/ENSG00000167701/ENSG00000100031/ENSG00000104044",6
"GO:0022602","ovulation cycle process","3/122","19/3645",0.157894736842105,4.71742881794651,3.0228621297202,0.0239598894944108,0.486511861418088,0.471764250765296,"ENSG00000082175/ENSG00000138696/ENSG00000091831",3
"GO:0007218","neuropeptide signaling pathway","4/122","34/3645",0.117647058823529,3.51494696239151,2.74136789855065,0.0255053392861497,0.507214427659616,0.491839261112187,"ENSG00000164128/ENSG00000119147/ENSG00000108018/ENSG00000006128",4
"GO:0033273","response to vitamin","4/122","34/3645",0.117647058823529,3.51494696239151,2.74136789855065,0.0255053392861497,0.507214427659616,0.491839261112187,"ENSG00000115919/ENSG00000064309/ENSG00000113739/ENSG00000104332",4
"GO:0048667","cell morphogenesis involved in neuron differentiation","13/122","215/3645",0.0604651162790698,1.80651925276401,2.26829579097551,0.0260197645424423,0.512164549003788,0.496639329666166,"ENSG00000143126/ENSG00000148053/ENSG00000108830/ENSG00000140538/ENSG00000124205/ENSG00000146038/ENSG00000117407/ENSG00000106278/ENSG00000012171/ENSG00000120729/ENSG00000133067/ENSG00000138696/ENSG00000164742",13
