"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","3/151","19/1876",0.157894736842105,1.9616591146741,1.2461965964976,0.192515430404195,0.98903518338999,0.98903518338999,"2099/2353/3479",3
"Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","3/151","19/1876",0.157894736842105,1.9616591146741,1.2461965964976,0.192515430404195,0.98903518338999,0.98903518338999,"367/80310/3479",3
"Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","7/151","60/1876",0.116666666666667,1.44944812362031,1.04662676048574,0.203242433338854,0.98903518338999,0.98903518338999,"8817/2255/80310/3481/3082/3479/4804",7
"Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","3/151","20/1876",0.15,1.8635761589404,1.14847412747091,0.21398370369969,0.98903518338999,0.98903518338999,"123099/2206/2205",3
"Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","2/151","11/1876",0.181818181818182,2.25888019265503,1.2386137157511,0.21992148550451,0.98903518338999,0.98903518338999,"57758/2736",2
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","5/151","41/1876",0.121951219512195,1.51510256824423,0.986420681678582,0.230214349402169,0.98903518338999,0.98903518338999,"7802/2066/4747/4741/440738",5
"Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","5/151","41/1876",0.121951219512195,1.51510256824423,0.986420681678582,0.230214349402169,0.98903518338999,0.98903518338999,"720/721/1511/729/730",5
"Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","4/151","31/1876",0.129032258064516,1.60307626575518,1.00149655255443,0.235551231010979,0.98903518338999,0.98903518338999,"79875/8646/2200/64388",4
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","3/151","21/1876",0.142857142857143,1.77483443708609,1.05618784416916,0.235935218779134,0.98903518338999,0.98903518338999,"3479/9370/1149",3
"Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","7/151","63/1876",0.111111111111111,1.38042678440029,0.908525285904239,0.23960774080822,0.98903518338999,0.98903518338999,"10411/8817/2255/80310/3082/3479/4804",7
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","2/151","12/1876",0.166666666666667,2.07064017660044,1.10053983179775,0.250790156629904,0.98903518338999,0.98903518338999,"2099/2353",2
"Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","9/151","87/1876",0.103448275862069,1.28522493720027,0.805817155663807,0.262110235638623,0.98903518338999,0.98903518338999,"4685/83700/257194/84189/58494/1462/6403/5010/22865",9
"Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","7/151","65/1876",0.107692307692308,1.33795211411105,0.820251778517617,0.264959894553436,0.98903518338999,0.98903518338999,"1359/6505/1288/7373/1296/1308/2006",7
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome biogenesis","3/151","23/1876",0.130434782608696,1.62050100777426,0.885652309579992,0.280860288250514,0.98903518338999,0.98903518338999,"24141/1511/1513",3
"Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","6/151","56/1876",0.107142857142857,1.33112582781457,0.744125070194019,0.293066001167995,0.98903518338999,0.98903518338999,"10411/6332/185/6330/154/4634",6
"Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","3/151","24/1876",0.125,1.55298013245033,0.806471859211181,0.303634286805486,0.98903518338999,0.98903518338999,"6571/6505/6512",3
"Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","5/151","46/1876",0.108695652173913,1.35041750647855,0.711760243061014,0.309735359236973,0.98903518338999,0.98903518338999,"6444/22801/3908/3479/4634",5
"Human Diseases","Immune disease","hsa05310","Asthma","2/151","14/1876",0.142857142857143,1.77483443708609,0.860751233896723,0.312653777836253,0.98903518338999,0.98903518338999,"2206/2205",2
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","3/151","25/1876",0.12,1.49086092715232,0.730835808692303,0.32649324628183,0.98903518338999,0.98903518338999,"27306/2949/125",3
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","3/151","25/1876",0.12,1.49086092715232,0.730835808692303,0.32649324628183,0.98903518338999,0.98903518338999,"27306/2949/125",3
"Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","3/151","25/1876",0.12,1.49086092715232,0.730835808692303,0.32649324628183,0.98903518338999,0.98903518338999,"3483/2353/3479",3
"Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","3/151","25/1876",0.12,1.49086092715232,0.730835808692303,0.32649324628183,0.98903518338999,0.98903518338999,"6571/2353/2354",3
"Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","12/151","128/1876",0.09375,1.16473509933775,0.571103698609835,0.331144435599482,0.98903518338999,0.98903518338999,"150/5733/185/2151/6863/3357/1511/154/7434/7425/554/1908",12
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","2/151","15/1876",0.133333333333333,1.65651214128035,0.755109206101474,0.343248544808589,0.98903518338999,0.98903518338999,"2353/9370",2
"Human Diseases","Substance dependence","hsa05030","Cocaine addiction","2/151","15/1876",0.133333333333333,1.65651214128035,0.755109206101474,0.343248544808589,0.98903518338999,0.98903518338999,"6571/2354",2
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","2/151","15/1876",0.133333333333333,1.65651214128035,0.755109206101474,0.343248544808589,0.98903518338999,0.98903518338999,"83700/58494",2
"Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","3/151","27/1876",0.111111111111111,1.38042678440029,0.588950877018006,0.372137112865776,0.98903518338999,0.98903518338999,"367/5241/3479",3
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","3/151","27/1876",0.111111111111111,1.38042678440029,0.588950877018006,0.372137112865776,0.98903518338999,0.98903518338999,"2949/3082/2353",3
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","2/151","16/1876",0.125,1.55298013245033,0.657063900419317,0.37340412997208,0.98903518338999,0.98903518338999,"27306/2949",2
"Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","5/151","50/1876",0.1,1.24238410596027,0.513846394592888,0.375879342524318,0.98903518338999,0.98903518338999,"6444/22801/3908/3479/4634",5
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","4/151","39/1876",0.102564102564103,1.27424010867719,0.511921367953104,0.38524874652279,0.98903518338999,0.98903518338999,"4685/729/730/1958",4
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","3/151","28/1876",0.107142857142857,1.33112582781457,0.522174487599194,0.394774064927384,0.98903518338999,0.98903518338999,"1513/2353/2354",3
"Organismal Systems","Development and regeneration","hsa04360","Axon guidance","5/151","52/1876",0.0961538461538462,1.19460010188487,0.42094647598095,0.409081081311544,0.98903518338999,0.98903518338999,"22885/7869/6387/9353/223117",5
"Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling","7/151","76/1876",0.0921052631578947,1.14430115022656,0.379869912241756,0.413349301742662,0.98903518338999,0.98903518338999,"150/6571/6863/6505/6512/3357/154",7
"Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","9/151","100/1876",0.09,1.11814569536424,0.359162496803319,0.414352145950365,0.98903518338999,0.98903518338999,"2066/5733/185/8817/2255/80310/3357/3082/154",9
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","3/151","29/1876",0.103448275862069,1.28522493720027,0.457875709238825,0.417199949836903,0.98903518338999,0.98903518338999,"4137/6571/1843",3
"Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","3/151","29/1876",0.103448275862069,1.28522493720027,0.457875709238825,0.417199949836903,0.98903518338999,0.98903518338999,"720/721/2353",3
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","2/151","18/1876",0.111111111111111,1.38042678440029,0.479710300694102,0.431912081645972,0.98903518338999,0.98903518338999,"1960/2353",2
"Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","2/151","18/1876",0.111111111111111,1.38042678440029,0.479710300694102,0.431912081645972,0.98903518338999,0.98903518338999,"80310/2353",2
"Organismal Systems","Endocrine system","hsa04924","Renin secretion","3/151","30/1876",0.1,1.24238410596027,0.395861692447078,0.439356916597353,0.98903518338999,0.98903518338999,"185/154/1908",3
"Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","3/151","30/1876",0.1,1.24238410596027,0.395861692447078,0.439356916597353,0.98903518338999,0.98903518338999,"185/1288/1958",3
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","5/151","55/1876",0.0909090909090909,1.12944009632751,0.288197201464924,0.458400357198547,0.98903518338999,0.98903518338999,"2099/2066/3481/3082/3479",5
"Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","2/151","19/1876",0.105263157894737,1.30777274311607,0.39883711297839,0.460076393556769,0.98903518338999,0.98903518338999,"2099/9365",2
"Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","10/151","118/1876",0.0847457627118644,1.052867886407,0.175476141582416,0.482426934562981,0.98903518338999,0.98903518338999,"7066/60401/9173/1524/6358/6387/85480/2662/90865/4804",10
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","2/151","20/1876",0.1,1.24238410596027,0.322347799581558,0.487420025763112,0.98903518338999,0.98903518338999,"8140/3479",2
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","2/151","20/1876",0.1,1.24238410596027,0.322347799581558,0.487420025763112,0.98903518338999,0.98903518338999,"1513/2353",2
"Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","2/151","21/1876",0.0952380952380952,1.1832229580574,0.249753820700971,0.513892110708794,0.98903518338999,0.98903518338999,"122618/2819",2
"Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","2/151","21/1876",0.0952380952380952,1.1832229580574,0.249753820700971,0.513892110708794,0.98903518338999,0.98903518338999,"80310/3357",2
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","2/151","21/1876",0.0952380952380952,1.1832229580574,0.249753820700971,0.513892110708794,0.98903518338999,0.98903518338999,"1513/2353",2
"Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","2/151","21/1876",0.0952380952380952,1.1832229580574,0.249753820700971,0.513892110708794,0.98903518338999,0.98903518338999,"1589/185",2
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","2/151","21/1876",0.0952380952380952,1.1832229580574,0.249753820700971,0.513892110708794,0.98903518338999,0.98903518338999,"27306/2949",2
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","2/151","21/1876",0.0952380952380952,1.1832229580574,0.249753820700971,0.513892110708794,0.98903518338999,0.98903518338999,"1288/3908",2
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","6/151","71/1876",0.0845070422535211,1.04990206137487,0.126795434779159,0.514670697905523,0.98903518338999,0.98903518338999,"1101/7060/1288/22801/3908/7148",6
"Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","9/151","109/1876",0.0825688073394495,1.02582173886627,0.082162759888985,0.52145603191597,0.98903518338999,0.98903518338999,"7060/1288/6444/2200/22801/3908/1462/4634/2006",9
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","3/151","35/1876",0.0857142857142857,1.06490066225166,0.114643864273321,0.544497458255248,0.98903518338999,0.98903518338999,"2949/3481/3082",3
"Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","3/151","35/1876",0.0857142857142857,1.06490066225166,0.114643864273321,0.544497458255248,0.98903518338999,0.98903518338999,"2949/1843/2353",3
"Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","2/151","23/1876",0.0869565217391304,1.08033400518284,0.114662178363256,0.564083236722754,0.98903518338999,0.98903518338999,"5241/3479",2
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","2/151","23/1876",0.0869565217391304,1.08033400518284,0.114662178363256,0.564083236722754,0.98903518338999,0.98903518338999,"2353/440738",2
"Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","1/151","10/1876",0.1,1.24238410596027,0.227322738044058,0.568831010649116,0.98903518338999,0.98903518338999,"54898",1
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","1/151","10/1876",0.1,1.24238410596027,0.227322738044058,0.568831010649116,0.98903518338999,0.98903518338999,"9429",1
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","1/151","10/1876",0.1,1.24238410596027,0.227322738044058,0.568831010649116,0.98903518338999,0.98903518338999,"2353",1
"Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","3/151","37/1876",0.0810810810810811,1.00733846429211,0.0133355134805985,0.583285753304815,0.98903518338999,0.98903518338999,"23414/7148/8626",3
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","2/151","24/1876",0.0833333333333333,1.03532008830022,0.0515111766362431,0.58776041398796,0.98903518338999,0.98903518338999,"260434/440738",2
"Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","4/151","51/1876",0.0784313725490196,0.974418906635502,-0.0547857127878584,0.59841802821226,0.98903518338999,0.98903518338999,"720/721/629/6403",4
"Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","4/151","51/1876",0.0784313725490196,0.974418906635502,-0.0547857127878584,0.59841802821226,0.98903518338999,0.98903518338999,"7704/862/3479/4804",4
"Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","3/151","38/1876",0.0789473684210526,0.980829557337051,-0.0353139051338339,0.601886510559544,0.98903518338999,0.98903518338999,"8817/2255/3082",3
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","1/151","11/1876",0.0909090909090909,1.12944009632751,0.127356264412476,0.603721963163577,0.98903518338999,0.98903518338999,"123099",1
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/151","11/1876",0.0909090909090909,1.12944009632751,0.127356264412476,0.603721963163577,0.98903518338999,0.98903518338999,"26289",1
"Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","1/151","11/1876",0.0909090909090909,1.12944009632751,0.127356264412476,0.603721963163577,0.98903518338999,0.98903518338999,"9429",1
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/151","11/1876",0.0909090909090909,1.12944009632751,0.127356264412476,0.603721963163577,0.98903518338999,0.98903518338999,"90865",1
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","2/151","25/1876",0.08,0.993907284768212,-0.00907135650292647,0.610479298136319,0.98903518338999,0.98903518338999,"6444/3908",2
"Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","3/151","39/1876",0.0769230769230769,0.955680081507896,-0.0827315647280247,0.619939657562607,0.98903518338999,0.98903518338999,"1288/1511/3908",3
"Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","1/151","12/1876",0.0833333333333333,1.03532008830022,0.0363064686778639,0.635806672848456,0.98903518338999,0.98903518338999,"125",1
"Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","1/151","12/1876",0.0833333333333333,1.03532008830022,0.0363064686778639,0.635806672848456,0.98903518338999,0.98903518338999,"18",1
"Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","1/151","12/1876",0.0833333333333333,1.03532008830022,0.0363064686778639,0.635806672848456,0.98903518338999,0.98903518338999,"9370",1
"Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","1/151","12/1876",0.0833333333333333,1.03532008830022,0.0363064686778639,0.635806672848456,0.98903518338999,0.98903518338999,"3479",1
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/151","12/1876",0.0833333333333333,1.03532008830022,0.0363064686778639,0.635806672848456,0.98903518338999,0.98903518338999,"2353",1
"Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","3/151","40/1876",0.075,0.931788079470199,-0.128987758143549,0.637435557844188,0.98903518338999,0.98903518338999,"83700/58494/5010",3
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","2/151","27/1876",0.0740740740740741,0.92028452293353,-0.123410080613057,0.653048014623586,0.98903518338999,0.98903518338999,"5158/26289",2
"Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","3/151","41/1876",0.0731707317073171,0.909061540946535,-0.174147019060847,0.654367721400723,0.98903518338999,0.98903518338999,"1513/2353/6387",3
"Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","6/151","82/1876",0.0731707317073171,0.909061540946535,-0.249079426817287,0.659941181218253,0.98903518338999,0.98903518338999,"10411/5733/154/7434/2353/1908",6
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/151","13/1876",0.0769230769230769,0.955680081507896,-0.0474306156348532,0.665309458470711,0.98903518338999,0.98903518338999,"2949",1
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","1/151","13/1876",0.0769230769230769,0.955680081507896,-0.0474306156348532,0.665309458470711,0.98903518338999,0.98903518338999,"3082",1
"Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","2/151","28/1876",0.0714285714285714,0.887417218543046,-0.177539325783726,0.672915241523294,0.98903518338999,0.98903518338999,"7066/85480",2
"Human Diseases","Cardiovascular disease","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","3/151","43/1876",0.0697674418604651,0.866779608809487,-0.261407630121009,0.686528926903459,0.98903518338999,0.98903518338999,"6444/22801/3908",3
"Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","2/151","29/1876",0.0689655172413793,0.856816624800183,-0.229854339225575,0.691857114981545,0.98903518338999,0.98903518338999,"60401/6387",2
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","2/151","29/1876",0.0689655172413793,0.856816624800183,-0.229854339225575,0.691857114981545,0.98903518338999,0.98903518338999,"185/1215",2
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","1/151","14/1876",0.0714285714285714,0.887417218543046,-0.125066418600379,0.692436818519515,0.98903518338999,0.98903518338999,"11185",1
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","1/151","14/1876",0.0714285714285714,0.887417218543046,-0.125066418600379,0.692436818519515,0.98903518338999,0.98903518338999,"727936",1
"Genetic Information Processing","Information processing in viruses","hsa03272","Virion - Hepatitis viruses","1/151","14/1876",0.0714285714285714,0.887417218543046,-0.125066418600379,0.692436818519515,0.98903518338999,0.98903518338999,"5010",1
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","1/151","14/1876",0.0714285714285714,0.887417218543046,-0.125066418600379,0.692436818519515,0.98903518338999,0.98903518338999,"8140",1
"Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","1/151","15/1876",0.0666666666666667,0.828256070640177,-0.197536974561852,0.717378838070296,0.98903518338999,0.98903518338999,"122618",1
"Organismal Systems","Nervous system","hsa04730","Long-term depression","1/151","15/1876",0.0666666666666667,0.828256070640177,-0.197536974561852,0.717378838070296,0.98903518338999,0.98903518338999,"3479",1
"Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","2/151","31/1876",0.0645161290322581,0.80153813287759,-0.329575025619223,0.727044540222699,0.98903518338999,0.98903518338999,"3357/3479",2
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","1/151","16/1876",0.0625,0.776490066225166,-0.265579720229365,0.740310485276843,0.98903518338999,0.98903518338999,"125",1
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","1/151","16/1876",0.0625,0.776490066225166,-0.265579720229365,0.740310485276843,0.98903518338999,0.98903518338999,"1960",1
"Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagosome formation","1/151","16/1876",0.0625,0.776490066225166,-0.265579720229365,0.740310485276843,0.98903518338999,0.98903518338999,"273",1
"Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","1/151","16/1876",0.0625,0.776490066225166,-0.265579720229365,0.740310485276843,0.98903518338999,0.98903518338999,"3479",1
"Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","1/151","16/1876",0.0625,0.776490066225166,-0.265579720229365,0.740310485276843,0.98903518338999,0.98903518338999,"9370",1
"Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","2/151","32/1876",0.0625,0.776490066225166,-0.377212365175136,0.743336637967514,0.98903518338999,0.98903518338999,"1288/2353",2
"Organismal Systems","Nervous system","hsa04727","GABAergic synapse","2/151","33/1876",0.0606060606060606,0.752960064218342,-0.423502548447882,0.758795377413297,0.98903518338999,0.98903518338999,"18/5334",2
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/151","17/1876",0.0588235294117647,0.730814179976626,-0.329785460361138,0.761392806095766,0.98903518338999,0.98903518338999,"2949",1
"Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","1/151","17/1876",0.0588235294117647,0.730814179976626,-0.329785460361138,0.761392806095766,0.98903518338999,0.98903518338999,"1958",1
