"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001578","microtubule bundle formation","18/846","27/3645",0.666666666666667,2.87234042553191,5.3679113071938,1.74601296622878e-06,0.0054842267269246,0.0054842267269246,"ENSG00000004838/ENSG00000101222/ENSG00000167646/ENSG00000160188/ENSG00000118997/ENSG00000197748/ENSG00000171811/ENSG00000122735/ENSG00000154099/ENSG00000107954/ENSG00000159713/ENSG00000166851/ENSG00000198003/ENSG00000077274/ENSG00000171368/ENSG00000183833/ENSG00000129654/ENSG00000155761",18
"GO:0060271","cilium assembly","25/846","47/3645",0.531914893617021,2.29176097781802,4.899744419114,7.06387808562655e-06,0.00873951301829829,0.00873951301829829,"ENSG00000004838/ENSG00000163879/ENSG00000162543/ENSG00000101222/ENSG00000124839/ENSG00000089101/ENSG00000167646/ENSG00000160188/ENSG00000118997/ENSG00000173210/ENSG00000197748/ENSG00000134874/ENSG00000112981/ENSG00000171811/ENSG00000122735/ENSG00000154099/ENSG00000107954/ENSG00000198003/ENSG00000111783/ENSG00000162738/ENSG00000183833/ENSG00000178965/ENSG00000129654/ENSG00000152669/ENSG00000155761",25
"GO:0044782","cilium organization","28/846","56/3645",0.5,2.15425531914894,4.78500157825917,9.58679852066755e-06,0.00873951301829829,0.00873951301829829,"ENSG00000004838/ENSG00000163879/ENSG00000162543/ENSG00000114547/ENSG00000101222/ENSG00000124839/ENSG00000089101/ENSG00000167646/ENSG00000160188/ENSG00000118997/ENSG00000173210/ENSG00000197748/ENSG00000134874/ENSG00000112981/ENSG00000171811/ENSG00000188931/ENSG00000122735/ENSG00000154099/ENSG00000107954/ENSG00000198003/ENSG00000111783/ENSG00000162738/ENSG00000183833/ENSG00000178965/ENSG00000129654/ENSG00000158428/ENSG00000152669/ENSG00000155761",28
"GO:0035082","axoneme assembly","14/846","20/3645",0.7,3.01595744680851,4.96952946024975,1.11295931465117e-05,0.00873951301829829,0.00873951301829829,"ENSG00000004838/ENSG00000101222/ENSG00000167646/ENSG00000160188/ENSG00000118997/ENSG00000197748/ENSG00000171811/ENSG00000122735/ENSG00000154099/ENSG00000107954/ENSG00000198003/ENSG00000183833/ENSG00000129654/ENSG00000155761",14
"GO:0003341","cilium movement","25/846","52/3645",0.480769230769231,2.07139934533552,4.27757227587318,6.70765007736767e-05,0.0421374577860237,0.0421374577860237,"ENSG00000004838/ENSG00000163879/ENSG00000114547/ENSG00000101222/ENSG00000089101/ENSG00000167646/ENSG00000215217/ENSG00000118997/ENSG00000197748/ENSG00000134874/ENSG00000112981/ENSG00000171811/ENSG00000188931/ENSG00000122735/ENSG00000131044/ENSG00000154099/ENSG00000107954/ENSG00000198003/ENSG00000183833/ENSG00000006128/ENSG00000173557/ENSG00000007174/ENSG00000159409/ENSG00000155761/ENSG00000105877",25
"GO:0007017","microtubule-based process","67/846","192/3645",0.348958333333333,1.50349069148936,3.9401856715239,0.000108358182958935,0.0567255087790026,0.0567255087790026,"ENSG00000168589/ENSG00000004838/ENSG00000163879/ENSG00000120262/ENSG00000185133/ENSG00000186868/ENSG00000041353/ENSG00000114547/ENSG00000101222/ENSG00000124839/ENSG00000099812/ENSG00000147642/ENSG00000089101/ENSG00000167646/ENSG00000160188/ENSG00000109846/ENSG00000118242/ENSG00000215217/ENSG00000166780/ENSG00000118997/ENSG00000078018/ENSG00000117399/ENSG00000197748/ENSG00000134690/ENSG00000154277/ENSG00000136883/ENSG00000168280/ENSG00000134874/ENSG00000080986/ENSG00000112981/ENSG00000142945/ENSG00000171811/ENSG00000154493/ENSG00000188931/ENSG00000127423/ENSG00000122735/ENSG00000123473/ENSG00000131044/ENSG00000158560/ENSG00000105976/ENSG00000154099/ENSG00000107954/ENSG00000159713/ENSG00000188175/ENSG00000166851/ENSG00000162722/ENSG00000168309/ENSG00000198003/ENSG00000070193/ENSG00000130294/ENSG00000182263/ENSG00000077274/ENSG00000137875/ENSG00000044524/ENSG00000171368/ENSG00000067798/ENSG00000184368/ENSG00000183833/ENSG00000105255/ENSG00000006128/ENSG00000129654/ENSG00000173557/ENSG00000007174/ENSG00000159409/ENSG00000155761/ENSG00000105877/ENSG00000166510",67
"GO:0007018","microtubule-based movement","39/846","101/3645",0.386138613861386,1.66368232567938,3.71832202369709,0.000313702605965048,0.140762840762317,0.140762840762317,"ENSG00000168589/ENSG00000004838/ENSG00000163879/ENSG00000186868/ENSG00000041353/ENSG00000114547/ENSG00000101222/ENSG00000124839/ENSG00000147642/ENSG00000089101/ENSG00000167646/ENSG00000118242/ENSG00000215217/ENSG00000118997/ENSG00000078018/ENSG00000197748/ENSG00000154277/ENSG00000136883/ENSG00000168280/ENSG00000134874/ENSG00000112981/ENSG00000142945/ENSG00000171811/ENSG00000188931/ENSG00000122735/ENSG00000131044/ENSG00000158560/ENSG00000154099/ENSG00000107954/ENSG00000162722/ENSG00000198003/ENSG00000130294/ENSG00000183833/ENSG00000006128/ENSG00000173557/ENSG00000007174/ENSG00000159409/ENSG00000155761/ENSG00000105877",39
"GO:0044458","motile cilium assembly","10/846","15/3645",0.666666666666667,2.87234042553191,3.99438615431857,0.000406883487120573,0.159752629130715,0.159752629130715,"ENSG00000004838/ENSG00000163879/ENSG00000089101/ENSG00000167646/ENSG00000197748/ENSG00000134874/ENSG00000154099/ENSG00000107954/ENSG00000129654/ENSG00000155761",10
"GO:0003351","epithelial cilium movement involved in extracellular fluid movement","9/846","13/3645",0.692307692307692,2.98281505728314,3.93689544344346,0.00053640330348418,0.159783744018309,0.159783744018309,"ENSG00000167646/ENSG00000197748/ENSG00000112981/ENSG00000122735/ENSG00000154099/ENSG00000198003/ENSG00000007174/ENSG00000155761/ENSG00000105877",9
"GO:0006858","extracellular transport","9/846","13/3645",0.692307692307692,2.98281505728314,3.93689544344346,0.00053640330348418,0.159783744018309,0.159783744018309,"ENSG00000167646/ENSG00000197748/ENSG00000112981/ENSG00000122735/ENSG00000154099/ENSG00000198003/ENSG00000007174/ENSG00000155761/ENSG00000105877",9
"GO:0007265","Ras protein signal transduction","13/846","23/3645",0.565217391304348,2.43524514338575,3.7956721858246,0.000559573761286661,0.159783744018309,0.159783744018309,"ENSG00000165140/ENSG00000146090/ENSG00000111344/ENSG00000049130/ENSG00000079337/ENSG00000147889/ENSG00000116133/ENSG00000111206/ENSG00000150594/ENSG00000205517/ENSG00000145386/ENSG00000070193/ENSG00000198915",13
"GO:0099111","microtubule-based transport","20/846","46/3645",0.434782608695652,1.87326549491212,3.27647764598862,0.00175598144839906,0.386204125395199,0.386204125395199,"ENSG00000186868/ENSG00000041353/ENSG00000124839/ENSG00000147642/ENSG00000167646/ENSG00000118242/ENSG00000078018/ENSG00000197748/ENSG00000154277/ENSG00000168280/ENSG00000112981/ENSG00000122735/ENSG00000158560/ENSG00000154099/ENSG00000162722/ENSG00000198003/ENSG00000130294/ENSG00000007174/ENSG00000155761/ENSG00000105877",20
