"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000105409","ATP1A3",0.494933583217166,8.48034672148881,1.00401644281139e-16,6.35453444817335e-15
"ENSG00000087258","GNAO1",0.538281847625458,8.47532370750549,1.0447378094641e-16,6.52961130915064e-15
"ENSG00000108176","DNAJC12",0.742291850792681,8.47037570622659,1.0864450831536e-16,6.70645113057777e-15
"ENSG00000160255","ITGB2",-0.454986272394045,-8.43730851050068,1.41062846330976e-16,8.60139306896196e-15
"ENSG00000143375","CGN",0.295378291900254,8.42645360609477,1.53659985353761e-16,9.25662562372055e-15
"ENSG00000177679","SRRM3",0.487706468923259,8.42108578752981,1.60293653318226e-16,9.54128888798966e-15
"ENSG00000196557","CACNA1H",0.667764833914077,8.41701118841365,1.65517244275423e-16,9.73630848678956e-15
"ENSG00000160678","S100A1",-0.599056233881837,-8.40320425085821,1.84499056698135e-16,1.07266893429148e-14
"ENSG00000133048","CHI3L1",-0.584251404532145,-8.38938402031011,2.05649185884445e-16,1.18189187289911e-14
"ENSG00000128564","VGF",0.561835539434138,8.38705496220215,2.09442018920286e-16,1.19001147113799e-14
"ENSG00000131910","NR0B2",0.50785993701636,8.33380478114853,3.17712086608037e-16,1.7729464060055e-14
"ENSG00000155629","PIK3AP1",-0.421503253288631,-8.33323408700696,3.1913035308099e-16,1.7729464060055e-14
"ENSG00000132749","MTL5",0.394925884826711,8.30758334416097,3.89761913896039e-16,2.14154897745076e-14
"ENSG00000047457","CP",-0.740878443647896,-8.29638835831241,4.25233101684867e-16,2.31104946567862e-14
"ENSG00000148735","PLEKHS1",-0.435106562708445,-8.25099253157913,6.04768311864446e-16,3.22397257577454e-14
"ENSG00000132744","ACY3",-0.522510758922615,-8.25070692804115,6.06106844245614e-16,3.22397257577454e-14
"ENSG00000008517","IL32",-0.471986781010745,-8.24803477255888,6.1877291066451e-16,3.25669952981321e-14
"ENSG00000197261","C6orf141",0.54627478066363,8.22756201768748,7.24883726623267e-16,3.77543607616285e-14
"ENSG00000188573","FBLL1",0.595047516774174,8.21423608278233,8.03404873593887e-16,4.14126223502004e-14
"ENSG00000112655","PTK7",-0.404638877667905,-8.21274329680815,8.1270755129223e-16,4.14646709842974e-14
"ENSG00000103522","IL21R",-0.50029816648024,-8.1683260314781,1.14382512532947e-15,5.77689457237106e-14
"ENSG00000156675","RAB11FIP1",0.56401684115387,8.14172574732983,1.40258621536843e-15,7.01293107684216e-14
"ENSG00000111728","ST8SIA1",-0.572583314767807,-8.13375413527631,1.49082231487962e-15,7.38030848950306e-14
"ENSG00000276644","DACH1",0.764502511092493,8.13064613182466,1.52668896244164e-15,7.48376942373354e-14
"ENSG00000131153","GINS2",0.419428037604662,8.12817098997369,1.55586019866331e-15,7.55271941098694e-14
"ENSG00000158246","FAM46B",-0.43015917583021,-8.1189271618915,1.66974928237244e-15,8.02764078063674e-14
"ENSG00000029534","ANK1",0.633015751857449,8.11627510152444,1.703916278465e-15,8.11388704030953e-14
"ENSG00000063015","SEZ6",0.655447431348903,8.09931245324871,1.93935727449582e-15,9.12831862450647e-14
"ENSG00000163814","CDCP1",-0.329235183761969,-8.09836197735663,1.95346018564438e-15,9.12831862450647e-14
"ENSG00000175175","PPM1E",0.605118669589692,8.09346615105369,2.02772165406513e-15,9.38760025030151e-14
"ENSG00000142583","SLC2A5",-0.503819394438727,-8.07361989077829,2.35836335946416e-15,1.08181805480008e-13
"ENSG00000141576","RNF157",0.512872365506272,8.05935299640866,2.62837905732121e-15,1.19471775332782e-13
"ENSG00000158258","CLSTN2",0.678297165251285,8.05517484877408,2.71307512829077e-15,1.22210591364449e-13
"ENSG00000130477","UNC13A",0.494590179545906,8.04094570472416,3.0222175422177e-15,1.34920425991861e-13
"ENSG00000109182","CWH43",-0.624926527763942,-8.02641574338805,3.37372389199443e-15,1.49279818229842e-13
"ENSG00000117009","KMO",-0.569771423158552,-8.0053907775615,3.95481575308926e-15,1.73456831275845e-13
